pokemon_id,version_id,flavor_text
183,8,"When fishing for food at the edge of a
fast-running stream, MARILL wraps its
tail around the trunk of a tree.This POKéMON’s tail is flexible and
configured to stretch."
183,9,"Its body is covered with water-repellent
fur. Because of the fur, it can swim
through water at high speed without being
slowed by the water’s resistance."
183,10,"The end of its tail serves as a buoy that
keeps it from drowning, even in a vicious
current."
183,11,"The tip of its tail, which contains oil
that is lighter than water, lets it swim
without drowning."
183,12,"Using its tail as a float, it dives
underwater. It likes eating plants
that grow on river bottoms."
183,13,"The tip of its tail is filled with oil
that is lighter than water, so it
acts as a float."
183,14,"The oil-filled end of its tail floats
on water. It keeps MARILL from
drowning even in a strong current."
183,15,"The tip of its tail, which contains
oil that is lighter than water,
lets it swim without drowning."
183,16,"The end of its tail serves as a
buoy that keeps it from drowning,
even in a vicious current."
184,4,"By keeping still
and listening in­
tently, it cantell what is in
even wild, fast-
moving rivers."
184,5,"When it plays in
water, it rolls up
its elongated earsto prevent their
insides from get­
ting wet."
184,6,"The bubble-like
pattern on its
stomach helps itcamouflage itself
when it's in the
water."
184,7,"AZUMARILL’s long ears are indispensable
sensors. By focusing its hearing, this
POKéMON can identify what kinds ofprey are around, even in rough and
fast-running rivers."
184,8,"AZUMARILL can make balloons out of
air. It makes these air balloons if it
spots a drowning POKéMON.The air balloons enable the POKéMON in
trouble to breathe."
184,9,"It lives in water virtually all day long.
Its body color and pattern act as
camouflage that makes it tough for
enemies to spot in water."
184,10,"When it plays in water, it rolls up its
elongated ears to prevent their insides
from getting wet."
184,11,"By keeping still and listening intently, it
can even tell what is in wild, fast-moving
rivers."
184,12,"It lives in rivers and lakes. In
water, its coloring and patterns
trick the vision of foes."
184,13,"Its long ears are superb sensors.
It can distinguish the movements
of living things on riverbeds."
184,14,"It can spend all day in water,
since it can inhale and store
a large volume of air."
184,15,"By keeping still and listening
intently, it can tell what is in even
wild, fast-moving rivers."
184,16,"When it plays in water, it rolls up
its elongated ears to prevent their
insides from getting wet."
185,4,"Although it always
pretends to be a
tree, its composi­tion appears to be
closer to a rock
than a plant."
185,5,"It disguises it­
self as a tree to
avoid attack. Ithates water, so it
will disappear if
it starts raining."
185,6,"If a tree branch
shakes when there
is no wind, it's aSUDOWOODO, not a
tree. It hides
from the rain."
185,7,"SUDOWOODO camouflages itself as a tree
to avoid being attacked by enemies.
However, because the forelegs remaingreen throughout the year, the POKéMON
is easily identified as a fake during
the winter."
185,8,"SUDOWOODO camouflages itself as a tree
to avoid being attacked by enemies.
However, because the forelegs remaingreen throughout the year, the POKéMON
is easily identified as a fake during
the winter."
185,9,"It mimics a tree to avoid being attacked
by enemies. But since its forelegs
remain green throughout the year, it is
easily identified as a fake in the winter."
185,10,"It disguises itself as a tree to avoid
attack. It hates water, so it will
disappear if it starts raining."
185,11,"Although it always pretends to be a tree,
its composition appears to be closer to a
rock than a plant."
185,12,"Despite appearing to be a tree,
its body is closer to rocks and
stones. It is very weak to water."
185,13,"It stands along paths pretending
to be a tree. If it starts raining,
it seems to disappear."
185,14,"To avoid being attacked, it does
nothing but mimic a tree. It hates
water and flees from rain."
185,15,"Although it always pretends to be a
tree, its composition appears more
similar to rock than to vegetation."
185,16,"It disguises itself as a tree to
avoid attack. It hates water, so it
will disappear if it starts raining."
186,4,"If POLIWAG and
POLIWHIRL hear its
echoing cry, theyrespond by gather­
ing from far and
wide."
186,5,"Whenever three or
more of these get
together, theysing in a loud
voice that sounds
like bellowing."
186,6,"When it expands
its throat to
croak out a tune,nearby POLIWAG and
POLIWHIRL gather
immediately."
186,7,"The curled hair on POLITOED’s head is
proof of its status as a king. It is said
that the longer and more curled thehair, the more respect this POKéMON
earns from its peers."
186,8,"The curled hair on POLITOED’s head is
proof of its status as a king. It is said
that the longer and more curled thehair, the more respect this POKéMON
earns from its peers."
186,9,"The curled hair on its head proves its
status as a king. It is said that the
longer and curlier the hair, the more
respect it earns from its peers."
186,10,"Whenever three or more of these get
together, they sing in a loud voice that
sounds like bellowing."
186,11,"If POLIWAG and POLIWHIRL hear its
echoing cry, they respond by gathering
from far and wide."
186,12,"It gathers groups of others as
their leader. Its cries make
POLIWAG obey."
186,13,"It gathers groups of others as
their leader. Its cries make
POLIWAG obey."
186,14,"It gathers groups of others as
their leader. Its cries make
POLIWAG obey."
186,15,"If POLIWAG and POLIWHIRL hear its
echoing cry, they respond by
gathering from far and wide."
186,16,"Whenever three or more of these get
together, they sing in a loud
voice that sounds like bellowing."
187,4,"To keep from being
blown away by the
wind, they gatherin clusters. They
do enjoy gentle
breezes, though."
187,5,"Its body is so
light, it must
grip the groundfirmly with its
feet to keep from
being blown away."
187,6,"It can be carried
away on even the
gentlest breeze.It may even float
all the way to the
next town."
187,7,"This POKéMON drifts and floats with the
wind. If it senses the approach of
strong winds, HOPPIP links its leaveswith other HOPPIP to prepare against
being blown away."
187,8,"This POKéMON drifts and floats with the
wind. If it senses the approach of
strong winds, HOPPIP links its leaveswith other HOPPIP to prepare against
being blown away."
187,9,"This POKéMON drifts and floats with the
wind. If it senses the approach of strong
winds, a HOPPIP links leaves with others
to prepare against being blown away."
187,10,"Its body is so light, it must grip the
ground firmly with its feet to keep from
being blown away."
187,11,"To keep from being blown away by the
wind, they gather in clusters. They do
enjoy gentle breezes, though."
187,12,"It drifts on winds. It is said that
when HOPPIP gather in fields and
mountains, spring is on the way."
187,13,"It drifts on winds. It is said that
when HOPPIP gather in fields and
mountains, spring is on the way."
187,14,"It drifts on winds. It is said that
when HOPPIP gather in fields and
mountains, spring is on the way."
187,15,"To keep from being blown away by
the wind, they gather in clusters.
But they do enjoy gentle breezes."
187,16,"Its body is so light, it must
grip the ground firmly with its
feet to keep from being blown away."
188,4,"The bloom on top
of its head opens
and closes as thetemperature fluc­
tuates up and
down."
188,5,"It spreads its
petals to absorb
sunlight. It alsofloats in the air
to get closer to
the sun."
188,6,"As soon as it
rains, it closes
its flower andhides in the shade
of a tree to avoid
getting wet."
188,7,"SKIPLOOM’s flower blossoms when the
temperature rises above 64 degrees F.
How much the flower opens depends onthe temperature. For that reason, this
POKéMON is sometimes used as a
thermometer."
188,8,"SKIPLOOM’s flower blossoms when the
temperature rises above 64 degrees F.
How much the flower opens depends onthe temperature. For that reason, this
POKéMON is sometimes used as a
thermometer."
188,9,"It blossoms when the temperature rises
above 64 degrees F. Because its flower’s
blooming changes with the temperature,
it is sometimes used as a thermometer."
188,10,"It spreads its petals to absorb sunlight.
It also floats in the air to get closer to
the sun."
188,11,"The bloom on top of its head opens and
closes as the temperature fluctuates up
and down."
188,12,"It blooms when the weather warms.
It floats in the sky to soak up as
much sunlight as possible."
188,13,"It blooms when the weather warms.
It floats in the sky to soak up as
much sunlight as possible."
188,14,"It blooms when the weather warms.
It floats in the sky to soak up as
much sunlight as possible."
188,15,"The bloom on top of its head opens
and closes as the temperature
fluctuates up and down."
188,16,"It spreads its petals to absorb
sunlight. It also floats in the air
to get closer to the sun."
189,4,"Once it catches
the wind, it deft­
ly controls itscotton-puff spores
to float, even
around the world."
189,5,"Drifts on seasonal
winds and spreads
its cotton-likespores all over
the world to make
more offspring."
189,6,"Even in the fierc­
est wind, it can
control its fluffto make its way to
any place in the
world it wants."
189,7,"JUMPLUFF rides warm southern winds to
cross the sea and fly to foreign lands.
The POKéMON descends to the groundwhen it encounters cold air while it is
floating."
189,8,"JUMPLUFF rides warm southern winds to
cross the sea and fly to foreign lands.
The POKéMON descends to the groundwhen it encounters cold air while it is
floating."
189,9,"JUMPLUFF ride warm southern winds to
cross the sea and fly to foreign lands.
This POKéMON lands when it encounters
cold air while it is floating."
189,10,"It drifts on seasonal winds and spreads
its cotton-like spores all over the world 
to make more offspring."
189,11,"Once it catches the wind, it deftly
controls its cotton-puff spores to float,
even around the world."
189,12,"Blown by seasonal winds, it
circles the globe, scattering
cotton spores as it goes."
189,13,"Blown by seasonal winds, it
circles the globe, scattering
cotton spores as it goes."
189,14,"Blown by seasonal winds, it
circles the globe, scattering
cotton spores as it goes."
189,15,"Once it catches the wind, it deftly
controls its cotton-puff spores--
it can even float around the world."
189,16,"Drifts on seasonal winds and spreads
its cotton-like spores all over
the world to make more offspring."
190,4,"Its tail is so
powerful that it
can use it to graba tree branch and
hold itself up in
the air."
190,5,"It lives atop tall
trees. When leap­
ing from branchto branch, it
deftly uses its
tail for balance."
190,6,"It uses its tail
to hang on to tree
branches. It usesits momentum to
swing from one
branch to another."
190,7,"AIPOM’s tail ends in a hand-like
appendage that can be cleverly
manipulated.However, because the POKéMON uses its
tail so much, its real hands have become
rather clumsy."
190,8,"AIPOM’s tail ends in a hand-like
appendage that can be cleverly
manipulated.However, because the POKéMON uses its
tail so much, its real hands have become
rather clumsy."
190,9,"Its tail ends with a dexterous, handlike
appendage. However, because it uses the
tail so much, AIPOM’s real hands have
become rather clumsy."
190,10,"It lives atop tall trees. When leaping
from branch to branch, it deftly uses its
tail for balance."
190,11,"Its tail is so powerful that it can use it
to grab a tree branch and hold itself up
in the air."
190,12,"It uses its tail to pluck fruits
that are out of reach. Its tail is
more adept than its real hands."
190,13,"It lives atop giant trees.
It wraps its tail around a branch
so it won’t fall off while asleep."
190,14,"It lives high among the treetops.
It can use its tail as freely and
cleverly as its hands."
190,15,"Its tail is so powerful that it can
use it to grab a tree branch and
hold itself up in the air."
190,16,"It lives atop tall trees. When
leaping from branch to branch, it
deftly uses its tail for balance."
191,4,"It may drop out of
the sky suddenly.
If attacked by aSPEAROW, it will
violently shake
its leaves."
191,5,"It lives by drink­
ing only dewdrops
from under theleaves of plants.
It is said that it
eats nothing else."
191,6,"It is very weak.
Its only means of
defense is toshake its leaves
desperately at its
attacker."
191,7,"SUNKERN tries to move as little as it
possibly can. It does so because it
tries to conserve all the nutrients ithas stored in its body for its
evolution. It will not eat a thing, 
subsisting only on morning dew."
191,8,"SUNKERN tries to move as little as it
possibly can. It does so because it
tries to conserve all the nutrients ithas stored in its body for its
evolution. It will not eat a thing, 
subsisting only on morning dew."
191,9,"SUNKERN try to minimize movement to
conserve the nutrients they have stored
in their bodies for evolution. They will
not eat, subsisting only on morning dew."
191,10,"It lives by drinking only dewdrops from
under the leaves of plants. It is said
that it eats nothing else."
191,11,"It may drop out of the sky suddenly.
If attacked by a SPEAROW, it will
violently shake its leaves."
191,12,"It suddenly falls out of the sky in
the morning. A year after a cold
summer, their population explodes."
191,13,"It suddenly falls out of the sky in
the morning. A year after a cold
summer, their population explodes."
191,14,"It suddenly falls out of the sky in
the morning. A year after a cold
summer, their population explodes."
191,15,"It may plummet from the sky.
If attacked by a SPEAROW,
it will violently shake its leaves."
191,16,"It lives by drinking only dewdrops
from under the leaves of plants.
It is said that it eats nothing else."
192,4,"It converts sun­
light into energy.
In the darknessafter sunset, it
closes its petals
and becomes still."
192,5,"In the daytime, it
rushes about in a
hectic manner, butit comes to a com­
plete stop when
the sun sets."
192,6,"As the hot season
approaches, the
petals on thisPOKéMON's face
become more vivid
and lively."
192,7,"SUNFLORA converts solar energy into
nutrition. It moves around actively in
the daytime when it is warm.It stops moving as soon as the sun goes
down for the night."
192,8,"SUNFLORA converts solar energy into
nutrition. It moves around actively in
the daytime when it is warm.It stops moving as soon as the sun goes
down for the night."
192,9,"SUNFLORA convert solar energy into
nutrition. They are highly active in the
warm daytime but suddenly stop moving as
soon as the sun sets."
192,10,"In the daytime, it rushes about in a
hectic manner, but it comes to a complete
stop when the sun sets."
192,11,"It converts sunlight into energy. In the
darkness after sunset, it closes its petals
and becomes still."
192,12,"It gets energy from warm sunlight
and is known for its habit of
moving in pursuit of it."
192,13,"It gets energy from warm sunlight
and is known for its habit of
moving in pursuit of it."
192,14,"It gets energy from warm sunlight
and is known for its habit of
moving in pursuit of it."
192,15,"It converts sunlight into energy.
In the darkness after sunset, it
closes its petals and becomes still."
192,16,"In the daytime, it rushes about in a
hectic manner, but it comes to a
complete stop when the sun sets."
193,4,"If it flaps its
wings really fast,
it can generateshock waves that
will shatter win­
dows in the area."
193,5,"Its large eyes can
scan 360 degrees.
It looks in alldirections to seek
out insects as its
prey."
193,6,"It can see in all
directions without
moving its bigeyes, helping it
spot attackers and
food right away."
193,7,"YANMA is capable of seeing 360 degrees
without having to move its eyes.
It is a great flier that is adept atmaking sudden stops and turning midair.
This POKéMON uses its flying ability to
quickly chase down targeted prey."
193,8,"YANMA is capable of seeing 360 degrees
without having to move its eyes.
It is a great flier that is adept atmaking sudden stops and turning midair.
This POKéMON uses its flying ability to
quickly chase down targeted prey."
193,9,"It can see 360 degrees without moving
its eyes. It is a great flier capable of
making sudden stops and turning midair to
quickly chase down targeted prey."
193,10,"Its large eyes can scan 360 degrees.
It looks in all directions to seek out
insects as its prey."
193,11,"If it flaps its wings really fast, it can
generate shock waves that will shatter
windows in the area."
193,12,"Its eyes can see 360 degrees
without moving its head. It won’t
miss prey--even those behind it."
193,13,"Its eyes can see 360 degrees
without moving its head. It won’t
miss prey--even those behind it."
193,14,"It can hover in one spot by
flapping its wings at high speed. It
flits about to guard its territory."
193,15,"If it flaps its wings really fast,
it can generate shock waves that
will shatter windows in the area."
193,16,"Its large eyes can scan 360 degrees.
It looks in all directions to seek
out insects as its prey."
194,4,"This POKéMON lives
in cold water. It
will leave thewater to search
for food when it
gets cold outside."
194,5,"When it walks a­
round on the
ground, it coatsits body with a
slimy, poisonous
film."
194,6,"A mucous
membrane covers
its body. Touchingit barehanded will
cause a shooting
pain."
194,7,"WOOPER usually lives in water.
However, it occasionally comes out onto
land in search of food.On land, it coats its body with a gooey,
toxic film."
194,8,"WOOPER usually lives in water.
However, it occasionally comes out onto
land in search of food.On land, it coats its body with a gooey,
toxic film."
194,9,"WOOPER usually live in water but come
out onto land seeking food occasionally.
On land, they coat their bodies with a
gooey, toxic film."
194,10,"When it walks around on the ground,
it coats its body with a slimy, poisonous
film."
194,11,"This POKéMON lives in cold water. It will
leave the water to search for food when
it gets cold outside."
194,12,"It lives in cold water, half
burying itself in mud at the
bottom to sleep."
194,13,"When the temperature cools in the
evening, they emerge from water
to seek food along the shore."
194,14,"When walking on land, it covers its
body with a poisonous film that
keeps its skin from dehydrating."
194,15,"This Pokémon lives in cold water.
It will leave the water to search
for food when it gets cold outside."
194,16,"When it walks around on the
ground, it coats its body with a
slimy, poisonous film."
195,4,"This carefree
POKéMON has an
easy-going nature.While swimming, it
always bumps into
boat hulls."
195,5,"Due to its relaxed
and carefree atti­
tude, it oftenbumps its head on
boulders and boat
hulls as it swims."
195,6,"Its body is always
slimy. It often
bangs its head onthe river bottom
as it swims but
seems not to care."
195,7,"QUAGSIRE hunts for food by leaving
its mouth wide open in water and waiting
for its prey to blunder in unaware.Because the POKéMON does not move,
it does not get very hungry."
195,8,"QUAGSIRE hunts for food by leaving
its mouth wide open in water and waiting
for its prey to blunder in unaware.Because the POKéMON does not move,
it does not get very hungry."
195,9,"A QUAGSIRE hunts by leaving its mouth wide
open in water and waiting for its prey to
blunder in. Because it doesn’t move, it
does not get very hungry."
195,10,"Due to its relaxed and carefree attitude,
it often bumps its head on boulders and
boat hulls as it swims."
195,11,"This carefree POKéMON has an easygoing
nature. While swimming, it always bumps
into boat hulls."
195,12,"It has a sluggish nature. It lies
at the river’s bottom, waiting for
prey to stray into its mouth."
195,13,"A dim-witted Pokémon. It doesn’t
care if it bumps its head into
boats or rocks while swimming."
195,14,"It has an easygoing nature. It
doesn’t care if it bumps its head on
boats and boulders while swimming."
195,15,"This carefree Pokémon has an
easy-going nature. While swimming,
it always bumps into boat hulls."
195,16,"Due to its relaxed and carefree
attitude, it often bumps its head on
boulders and boat hulls as it swims."
196,4,"It uses the fine
hair that covers
its body to senseair currents and
predict its ene­
my's actions."
196,5,"By reading air
currents, it can
predict thingssuch as the weath­
er or its foe's
next move."
196,6,"The tip of its
forked tail
quivers when it ispredicting its
opponent's next
move."
196,7,"ESPEON is extremely loyal to any
TRAINER it considers to be worthy.
It is said that this POKéMON developedits precognitive powers to protect its
TRAINER from harm."
196,8,"ESPEON is extremely loyal to any
TRAINER it considers to be worthy.
It is said that this POKéMON developedits precognitive powers to protect its
TRAINER from harm."
196,9,"An ESPEON is extremely loyal to any
TRAINER it considers to be worthy. It is
said to have developed precognitive
powers to protect its TRAINER from harm."
196,10,"By reading air currents, it can predict
things such as the weather or its foe’s
next move."
196,11,"It uses the fine hair that covers its body
to sense air currents and predict its
enemy’s actions."
196,12,"Its fur has the look and feel of
velvet. The orb on its forehead
glows when it uses psycho-power."
196,13,"Its fur has the look and feel of
velvet. The orb on its forehead
glows when it uses psycho-power."
196,14,"Its fur is so sensitive, it can
sense minute shifts in the air
and predict the weather."
196,15,"It uses the fine hair that covers
its body to sense air currents and
predict its enemy’s actions."
196,16,"By reading air currents, it can
predict things such as the weather
or its foe’s next move."
197,4,"When agitated,
this POKéMON pro­
tects itself byspraying poisonous
sweat from its
pores."
197,5,"When darkness
falls, the rings
on the body beginto glow, striking
fear in the hearts
of anyone nearby."
197,6,"On the night of a
full moon, or when
it gets excited,the ring patterns
on its body glow
yellow."
197,7,"UMBREON evolved as a result of exposure
to the moon’s waves.
It hides silently in darkness and waitsfor its foes to make a move.
The rings on its body glow when it leaps
to attack."
197,8,"UMBREON evolved as a result of exposure
to the moon’s waves.
It hides silently in darkness and waitsfor its foes to make a move.
The rings on its body glow when it leaps
to attack."
197,9,"UMBREON evolved from exposure to the
moon’s energy pulses. It lurks in darkness
and waits for its foes to move. The rings
on its body glow when it leaps to attack."
197,10,"When darkness falls, the rings on its body
begin to glow, striking fear in the hearts
of anyone nearby."
197,11,"When agitated, this POKéMON protects
itself by spraying poisonous sweat from its
pores."
197,12,"The light of the moon changed
EEVEE’s genetic structure. It
lurks in darkness for prey."
197,13,"The light of the moon changed
EEVEE’s genetic structure. It
lurks in darkness for prey."
197,14,"When exposed to the moon’s aura,
the rings on its body glow faintly
and it gains a mysterious power."
197,15,"When agitated, this Pokémon
protects itself by spraying
poisonous sweat from its pores."
197,16,"When darkness falls, the rings
on the body begin to glow, striking
fear in the hearts of anyone nearby."
198,4,"Feared and loathed
by many, it is
believed to bringmisfortune to all
those who see it
at night."
198,5,"It is said that
when chased, it
lures its attackeronto dark mountain
trails where the
foe will get lost."
198,6,"It hides any shiny
object it finds in
a secret location.MURKROW and
MEOWTH loot one
another's stashes."
198,7,"MURKROW was feared and loathed as the
alleged bearer of ill fortune.
This POKéMON shows strong interest inanything that sparkles or glitters.
It will even try to steal rings from
women."
198,8,"MURKROW was feared and loathed as the
alleged bearer of ill fortune.
This POKéMON shows strong interest inanything that sparkles or glitters.
It will even try to steal rings from
women."
198,9,"MURKROW were feared as the alleged
bearers of ill fortune. It shows strong
interest in anything that sparkles. It will
even try to steal rings from women."
198,10,"It is said that when chased, it lures its
attacker onto dark mountain trails where
the foe will get lost."
198,11,"Feared and loathed by many, it is
believed to bring misfortune to all those
who see it at night."
198,12,"It is believed that seeing this
Pokémon at night will bring
about ominous occurrences."
198,13,"It appears near travelers to lure
them into deep forests. It is said
to carry misfortune."
198,14,"If spotted, it will lure an unwary
person into chasing it, then lose
the pursuer on mountain trails."
198,15,"Feared and loathed by many,
it is believed to bring misfortune to
all those who see it at night."
198,16,"It is said that when chased, it
lures its attacker onto dark mountain
trails where the foe will get lost."
199,4,"It has incredible
intellect and in­
tuition. Whateverthe situation, it
remains calm and
collected."
199,5,"When its head was
bitten, toxins
entered SLOWPOKE'shead and unlocked
an extraordinary
power."
199,6,"Every time it ya­
wns, SHELLDER
injects more poi­son into it. The
poison makes it
more intelligent."
199,7,"SLOWKING undertakes research every
day in an effort to solve the mysteries
of the world.However, this POKéMON apparently
forgets everything it has learned if
the SHELLDER on its head comes off."
199,8,"SLOWKING undertakes research every
day in an effort to solve the mysteries
of the world.However, this POKéMON apparently
forgets everything it has learned if
the SHELLDER on its head comes off."
199,9,"It undertakes research every day to
solve the mysteries of the world.
However, it apparently forgets everything
if the SHELLDER on its head comes off."
199,10,"When its head was bitten, toxins entered
SLOWPOKE’s head and unlocked an
extraordinary power."
199,11,"It has incredible intellect and intuition.
Whatever the situation, it remains calm
and collected."
199,12,"Being bitten by SHELLDER gave it
intelligence comparable to that of
award-winning scientists."
199,13,"Being bitten by SHELLDER gave it
intelligence comparable to that of
award-winning scientists."
199,14,"Being bitten by SHELLDER gave it
intelligence comparable to that of
award-winning scientists."
199,15,"It has incredible intellect and
intuition. Whatever the situation,
it remains calm and collected."
199,16,"When its head was bitten, toxins
entered SLOWPOKE’s head and unlocked
an extraordinary power."
200,4,"It likes playing
mischievous tricks
such as screamingand wailing to
startle people at
night."
200,5,"It loves to bite
and yank people's
hair from behindwithout warning,
just to see their
shocked reactions."
200,6,"It loves to watch
people it's scar­
ed. It frightensthem by screaming
loudly or appear­
ing suddenly."
200,7,"MISDREAVUS frightens people with a
creepy, sobbing cry. The POKéMON
apparently uses its red spheres toabsorb the fearful feelings of foes and
turn them into nutrition."
200,8,"MISDREAVUS frightens people with a
creepy, sobbing cry. The POKéMON
apparently uses its red spheres toabsorb the fearful feelings of foes and
turn them into nutrition."
200,9,"A MISDREAVUS frightens people with a
creepy, sobbing cry. It apparently uses
its red spheres to absorb the fear of foes
as its nutrition."
200,10,"It loves to bite and yank people’s hair
from behind without warning, just to see
their shocked reactions."
200,11,"It likes playing mischievous tricks such as
screaming and wailing to startle people at
night. "
200,12,"It loves to sneak up on people
late at night, then startle them
with its shrieklike cry."
200,13,"It gets nourishment from fear
that it absorbs into its red orbs.
In daytime, it sleeps in darkness."
200,14,"A Pokémon that startles people in
the middle of the night. It gathers
fear as its energy."
200,15,"It likes playing mischievous tricks,
such as screaming and wailing to
startle people at night. "
200,16,"It loves to bite and yank people’s
hair from behind without warning,
just to see their shocked reactions."
201,4,"Their shapes look
like hieroglyphs
on ancient tab­lets. It is said
that the two are
somehow related."
201,5,"Its flat, thin
body is always
stuck on walls.Its shape appears
to have some mean­
ing."
201,6,"Because different
types of UNOWN
exist, it is saidthat they must
have a variety of
abilities."
201,7,"This POKéMON is shaped like ancient
writing. It is a mystery as to which
came first, the ancient writings or thevarious UNOWN. Research into this
topic is ongoing but nothing is known."
201,8,"This POKéMON is shaped like ancient
writing. It is a mystery as to which
came first, the ancient writings or thevarious UNOWN. Research into this
topic is ongoing but nothing is known."
201,9,"This POKéMON is shaped like ancient text
characters. Although research is ongoing,
it is a mystery as to which came first,
the ancient writings or the various UNOWN."
201,10,"Its flat, thin body is always stuck on
walls. Its shape appears to have some
meaning."
201,11,"Their shapes look like hieroglyphs on
ancient tablets. It is said that the two
are somehow related."
201,12,"Shaped like ancient writing, it is
a huge mystery whether
language or UNOWN came first."
201,13,"They seem to communicate among
each other telepathically. They
are always found stuck on walls."
201,14,"When alone, nothing happens.
However, if there are two or more,
an odd power is said to emerge."
201,15,"Their shapes look like hieroglyphs
on ancient tablets. It is said
that the two are somehow related."
201,16,"Its flat, thin body is always
stuck on walls. Its shape appears
to have some meaning."
202,4,"It hates light and
shock. If attack­
ed, it inflatesits body to pump
up its counter­
strike."
202,5,"To keep its pitch-
black tail hidden,
it lives quietlyin the darkness.
It is never first
to attack."
202,6,"In order to con­
ceal its black
tail, it lives ina dark cave and
only moves about
at night."
202,7,"If two or more WOBBUFFET meet, they will
turn competitive and try to outdo each
other’s endurance.However, they may try to see which one
can endure the longest without food.
TRAINERS need to beware of this habit."
202,8,"WOBBUFFET does nothing but endure
attacks - it won’t attack on its own.
However, it won’t endure an attack onits tail. When that happens, the
POKéMON will try to take the foe with it
using DESTINY BOND."
202,9,"Usually docile, a WOBBUFFET strikes back
ferociously if its black tail is attacked.
It makes its lair in caves where it waits
for nightfall."
202,10,"To keep its pitch-black tail hidden, it
lives quietly in the darkness. It is never
first to attack."
202,11,"It hates light and shock. If attacked,
it inflates its body to pump up its
counterstrike."
202,12,"It desperately tries to keep its
black tail hidden. It is said to be
proof the tail hides a secret."
202,13,"It desperately tries to keep its
black tail hidden. It is said to be
proof the tail hides a secret."
202,14,"It desperately tries to keep its
black tail hidden. It is said to be
proof the tail hides a secret."
202,15,"It hates light and shock. If
attacked, it inflates its body to
build up its counterstrike."
202,16,"To keep its pitch-black tail hidden,
it lives quietly in the darkness.
It is never first to attack."
203,4,"Its tail has a
small brain of its
own. Beware! Ifyou get close, it
may react to your
scent and bite."
203,5,"Its tail, which
also contains a
small brain, maybite on its own if
it notices an
alluring smell."
203,6,"When it is in
danger, its tail
uses some sort ofmysterious powers
to drive away the
enemy."
203,7,"GIRAFARIG’s rear head also has a brain,
but it is small. The rear head attacks in
response to smells and sounds.Approaching this POKéMON from behind
can cause the rear head to suddenly
lash out and bite."
203,8,"GIRAFARIG’s rear head contains a tiny
brain that is too small for thinking.
However, the rear head doesn’t need tosleep, so it can keep watch over its
surroundings 24 hours a day."
203,9,"A GIRAFARIG is an herbivore--it eats
grass and tree shoots. While it is eating,
its tail makes chewing and swallowing
motions as if it were also eating."
203,10,"Its tail, which also contains a small
brain, may bite on its own if it notices an
alluring smell."
203,11,"Its tail has a small brain of its own.
Beware! If you get close, it may react
to your scent and bite."
203,12,"Its tail also has a small brain.
It bites to repel any foe trying
to sneak up on it from behind."
203,13,"While it sleeps, the head on its
tail keeps watch. The tail doesn’t
need to sleep."
203,14,"The head on its tail contains a
small brain. It can instinctively
fight even while facing backward."
203,15,"Its tail has a small brain of its
own. Beware! If you get close, it
may react to your scent by biting."
203,16,"Its tail, which also contains a
small brain, may bite on its own if
it notices an alluring smell."
204,4,"It likes to make
its shell thicker
by adding layersof tree bark. The
additional weight
doesn't bother it."
204,5,"It hangs and waits
for flying insect
prey to come near.It does not move
about much on its
own."
204,6,"It spits out a
fluid that it uses
to glue tree barkto its body. The
fluid hardens when
it touches air."
204,7,"PINECO hangs from a tree branch and
patiently waits for prey to come along.
If the POKéMON is disturbed whileeating by someone shaking its tree, it
drops down to the ground and explodes
with no warning."
204,8,"PINECO hangs from a tree branch and
patiently waits for prey to come along.
If the POKéMON is disturbed whileeating by someone shaking its tree, it
drops down to the ground and explodes
with no warning."
204,9,"A PINECO hangs from a tree branch and
waits for prey. While eating, if it is
disturbed by someone shaking its tree, it
falls on the ground and suddenly explodes."
204,10,"It hangs and waits for flying-insect prey
to come near. It does not move about
much on its own."
204,11,"It likes to make its shell thicker by
adding layers of tree bark. The extra
weight doesn’t bother it."
204,12,"It looks just like a pinecone.
Its shell protects it from bird
Pokémon that peck it by mistake."
204,13,"It looks just like a pinecone.
Its shell protects it from bird
Pokémon that peck it by mistake."
204,14,"It looks just like a pinecone.
Its shell protects it from bird
Pokémon that peck it by mistake."
204,15,"It likes to make its shell thicker
by adding layers of tree bark. The
additional weight doesn’t bother it."
204,16,"It hangs and waits for flying insect
prey to come near. It does not move
about much on its own."
205,4,"Its entire body is
shielded by a
steel-hard shell.What lurks inside
the armor is a
total mystery."
205,5,"It remains immova­
bly rooted to its
tree. It scatterspieces of its hard
shell to drive its
enemies away."
205,6,"Usually found
hanging on to a
fat tree trunk. Itshoots out bits of
its shell when it
sees action."
205,7,"FORRETRESS conceals itself inside its
hardened steel shell. The shell is opened
when the POKéMON is catching prey,but it does so at such a quick pace
that the shell’s inside cannot be seen."
205,8,"FORRETRESS conceals itself inside its
hardened steel shell. The shell is opened
when the POKéMON is catching prey,but it does so at such a quick pace
that the shell’s inside cannot be seen."
205,9,"It keeps itself inside its steel shell.
The shell is opened when it is catching
prey, but it is so quick that the shell’s
inside cannot be seen."
205,10,"It remains immovably rooted to its tree.
It scatters pieces of its hard shell to
drive its enemies away."
205,11,"Its entire body is shielded by a steel-
hard shell. What lurks inside the armor is
a total mystery."
205,12,"It is encased in a steel shell. Its
peering eyes are all that can be
seen of its mysterious innards."
205,13,"It is encased in a steel shell. Its
peering eyes are all that can be
seen of its mysterious innards."
