move_id,version_group_id,language_id,flavor_text
273,8,9,"A self-healing move.
The user restores its
own HP by up to half
of its maximum HP
in the next turn."
273,9,9,"A self-healing move.
The user restores its
own HP by up to half
of its maximum HP
in the next turn."
273,10,9,"A self-healing move.
The user restores its
own HP by up to half
of its maximum HP
in the next turn."
273,11,5,"Un vœu qui permet de récupérer la
moitié des PV max au tour suivant."
273,11,9,"One turn after this move is used,
the target’s HP is restored by
half the user’s maximum HP."
273,14,9,"One turn after this move is used,
the target’s HP is restored by
half the user’s maximum HP."
274,5,9,"Attacks randomly with one
of the partner’s moves."
274,6,9,"Attacks randomly with one
of the partner’s moves."
274,7,9,"The user randomly
picks and uses a
move of an allied
POKéMON."
274,8,9,"The user hurriedly
and randomly uses a
move among those
known by other
Pokémon in the party."
274,9,9,"The user hurriedly
and randomly uses a
move among those
known by other
Pokémon in the party."
274,10,9,"The user hurriedly
and randomly uses a
move among those
known by other
Pokémon in the party."
274,11,5,"Le lanceur se dépêche d’utiliser une
capacité au hasard parmi celles des
Pokémon de l’équipe."
274,11,9,"The user hurriedly and randomly uses a
move among those known by other
Pokémon in the party."
274,14,9,"The user hurriedly and randomly uses a
move among those known by other
Pokémon in the party."
275,5,9,"Lays roots that restore HP.
The user can’t switch out."
275,6,9,"Lays roots that restore HP.
The user can’t switch out."
275,7,9,"The user lays roots
that restore HP on
every turn.
It can’t switch out."
275,8,9,"The user lays roots
that restore HP on
every turn.
Because it is rooted,
it can’t switch out."
275,9,9,"The user lays roots
that restore HP on
every turn.
Because it is rooted,
it can’t switch out."
275,10,9,"The user lays roots
that restore HP on
every turn.
Because it is rooted,
it can’t switch out."
275,11,5,"Le lanceur plante ses racines et récupère
des PV à chaque tour. Une fois enraciné, il
ne peut plus fuir."
275,11,9,"The user lays roots that restore
its HP on every turn. Because it is
rooted, it can’t switch out."
275,14,9,"The user lays roots that restore
its HP on every turn. Because it is
rooted, it can’t switch out."
276,5,9,"Boosts strength sharply,
but lowers abilities."
276,6,9,"Boosts strength sharply,
but lowers abilities."
276,7,9,"A powerful attack,
but it also lowers
the user’s ATTACK
and DEFENSE stats."
276,8,9,"The user attacks the
foe with great power.
However, it also
lowers the user’s
Attack and Defense."
276,9,9,"The user attacks the
foe with great power.
However, it also
lowers the user’s
Attack and Defense."
276,10,9,"The user attacks the
foe with great power.
However, it also
lowers the user’s
Attack and Defense."
276,11,5,"Une attaque puissante, mais qui baisse
l’Attaque et la Défense du lanceur."
276,11,9,"The user attacks the target with great
power. However, it also lowers the
user’s Attack and Defense."
276,14,9,"The user attacks the target with great
power. However, it also lowers the
user’s Attack and Defense."
277,5,9,"Reflects special effects
back to the attacker."
277,6,9,"Reflects special effects
back to the attacker."
277,7,9,"Reflects back the
foe’s LEECH SEED
and any status-
damaging move."
277,8,9,"A barrier reflects
back to the foe
moves like Leech
Seed and moves
that damage status."
277,9,9,"A barrier reflects
back to the foe
moves like Leech
Seed and moves
that damage status."
277,10,9,"A barrier reflects
back to the foe
moves like Leech
Seed and moves
that damage status."
277,11,5,"Une barrière qui renvoie les capacités
comme Vampigraine et celles affectant
le statut et les stats."
277,11,9,"A barrier reflects back to the target
moves like Leech Seed and moves
that damage status."
277,14,9,"A barrier reflects back to the target
moves like Leech Seed and moves
that damage status."
278,5,9,"Recycles a used item for
one more use."
278,6,9,"Recycles a used item for
one more use."
278,7,9,"A move that
recycles a used
item for use once
more."
278,8,9,"The user recycles a
single-use item that
has been used in
battle so it can be
used again."
278,9,9,"The user recycles a
single-use item that
has been used in
battle so it can be
used again."
278,10,9,"The user recycles a
held item that
has been used in
battle so it can be
used again."
278,11,5,"Recycle un objet tenu à usage unique
déjà utilisé lors du combat pour pouvoir
l’utiliser à nouveau."
278,11,9,"The user recycles a held item that
has been used in battle so it can be
used again."
278,14,9,"The user recycles a held item that
has been used in battle so it can be
used again."
279,5,9,"An attack that gains power
if injured by the foe."
279,6,9,"An attack that gains power
if injured by the foe."
279,7,9,"An attack move that
gains in intensity if
the target has hurt
the user."
279,8,9,"An attack move that
inflicts double the
damage if the user
has been hurt by the
foe in the same turn."
279,9,9,"An attack move that
inflicts double the
damage if the user
has been hurt by the
foe in the same turn."
279,10,9,"An attack move that
inflicts double the
damage if the user
has been hurt by the
foe in the same turn."
279,11,5,"Une attaque deux fois plus puissante
si le lanceur a été blessé par l’ennemi
durant ce tour."
279,11,9,"An attack move that inflicts double the
damage if the user has been hurt by the
opponent in the same turn."
279,14,9,"An attack move that inflicts double the
damage if the user has been hurt by the
opponent in the same turn."
280,5,9,"Destroys barriers such as
REFLECT and causes damage."
280,6,9,"Destroys barriers such as
REFLECT and causes damage."
280,7,9,"An attack that also
breaks any barrier
like LIGHT SCREEN
and REFLECT."
280,8,9,"The user attacks with
tough fists, etc. It
can also break any
barrier such as Light
Screen and Reflect."
280,9,9,"The user attacks with
tough fists, etc. It
can also break any
barrier such as Light
Screen and Reflect."
280,10,9,"The user attacks with
tough fists, etc. It
can also break any
barrier such as Light
Screen and Reflect."
280,11,5,"Une attaque avec le tranchant de la main.
Permet aussi de  briser les barrières
comme Mur Lumière et Protection."
280,11,9,"The user attacks with a swift chop. It
can also break any barrier such as Light
Screen and Reflect."
280,14,9,"The user attacks with a swift chop. It
can also break any barrier such as Light
Screen and Reflect."
281,5,9,"Lulls the foe into yawning,
then sleeping next turn."
281,6,9,"Lulls the foe into yawning,
then sleeping next turn."
281,7,9,"A huge yawn lulls
the foe into falling
asleep on the next
turn."
281,8,9,"The user lets loose a
huge yawn that lulls
the foe into falling
asleep on the next
turn."
281,9,9,"The user lets loose a
huge yawn that lulls
the foe into falling
asleep on the next
turn."
281,10,9,"The user lets loose a
huge yawn that lulls
the foe into falling
asleep on the next
turn."
281,11,5,"Fait bâiller l’ennemi qui
s’endort au tour suivant."
281,11,9,"The user lets loose a huge yawn that
lulls the target into falling asleep
on the next turn."
281,14,9,"The user lets loose a huge yawn that
lulls the target into falling asleep
on the next turn."
281,15,6,"Angreifer gähnt und das Ziel schläft
in der nächsten Runde ein."
281,15,9,"The user lets loose a huge yawn that
lulls the target into falling asleep
on the next turn."
282,5,9,"Knocks down the foe’s held
item to prevent its use."
282,6,9,"Knocks down the foe’s held
item to prevent its use."
282,7,9,"Knocks down the
foe’s held item to
prevent its use
during the battle."
282,8,9,"The user slaps down
the foe’s held item,
preventing the item
from being used
during the battle."
282,9,9,"The user slaps down
the foe’s held item,
preventing the item
from being used
during the battle."
282,10,9,"The user slaps down
the foe’s held item,
preventing the item
from being used
during the battle."
282,11,5,"Le lanceur fait tomber l’objet tenu
par l’ennemi pour le rendre inutilisable
durant le combat."
282,11,9,"The user slaps down the target’s
held item, preventing that item
from being used in the battle."
282,14,9,"The user slaps down the target’s
held item, preventing that item
from being used in the battle."
282,15,9,"The user slaps down the target's held item, and
that item can't be used in that battle. The move
does more damage if the target has a held item."
283,5,9,"Gains power if the user’s HP
is lower than the foe’s HP."
283,6,9,"Gains power if the user’s HP
is lower than the foe’s HP."
283,7,9,"Gains power the
fewer HP the user
has compared with
the foe."
283,8,9,"An attack move that
cuts down the foe’s
HP to equal the
user’s HP.
"
283,9,9,"An attack move that
cuts down the foe’s
HP to equal the
user’s HP.
"
283,10,9,"An attack move that
cuts down the foe’s
HP to equal the
user’s HP.
"
283,11,5,"Une attaque qui réduit les PV de
l’ennemi au niveau des PV du lanceur."
283,11,9,"An attack move that cuts down the
target’s HP to equal the user’s HP."
283,14,9,"An attack move that cuts down the
target’s HP to equal the user’s HP."
283,15,9,"An attack move that cuts down the
target's HP to equal the user's HP."
284,5,9,"The higher the user’s HP,
the more damage caused."
284,6,9,"The higher the user’s HP,
the more damage caused."
284,7,9,"The higher the
user’s HP, the more
powerful this
attack becomes."
284,8,9,"The user attacks in
an explosive fury.
The lower the user’s
HP, the less powerful
this attack becomes."
284,9,9,"The user attacks in
an explosive fury.
The lower the user’s
HP, the less powerful
this attack becomes."
284,10,9,"The user attacks in
an explosive fury.
The lower the user’s
HP, the less powerful
this attack becomes."
284,11,5,"Le lanceur laisse exploser sa colère.
Plus ses PV sont bas et moins l’attaque
est puissante."
284,11,9,"The user attacks the opposing team with
explosive fury. The lower the user’s HP,
the less powerful this attack becomes."
284,14,9,"The user attacks the opposing team with
explosive fury. The lower the user’s HP,
the less powerful this attack becomes."
285,5,9,"The user swaps special
abilities with the target."
285,6,9,"The user swaps special
abilities with the target."
285,7,9,"The user employs
its psychic power
to swap abilities
with the foe."
285,8,9,"The user employs its
psychic power to
exchange abilities
with the foe.
"
285,9,9,"The user employs its
psychic power to
exchange abilities
with the foe.
"
285,10,9,"The user employs its
psychic power to
exchange abilities
with the foe.
"
285,11,5,"Le lanceur utilise ses pouvoirs psychiques
pour échanger sa capacité spéciale
avec la cible."
285,11,9,"The user employs its psychic power to
exchange Abilities with the target."
285,14,9,"The user employs its psychic power to
exchange Abilities with the target."
285,15,6,Anwender tauscht Fähigkeit mit dem Ziel.
286,5,9,"Prevents foes from using
moves known by the user."
286,6,9,"Prevents foes from using
moves known by the user."
286,7,9,"Prevents foes from
using any move
that is also known
by the user."
286,8,9,"If the foe knows any
move also known by
the user, the foe
is prevented
from using it."
286,9,9,"If the foe knows any
move also known by
the user, the foe
is prevented
from using it."
286,10,9,"If the foe knows any
move also known by
the user, the foe
is prevented
from using it."
286,11,5,"Si l’ennemi et le lanceur ont des
capacités en commun, l’ennemi ne
pourra pas les utiliser."
286,11,9,"If the opponents know any move also known
by the user, the opponents are prevented
from using it."
286,14,9,"If the opponents know any move also known
by the user, the opponents are prevented
from using it."
286,15,9,"If opposing Pokémon know any move
also known by the user,
they are prevented from using it."
287,5,9,"Heals poisoning, paralysis,
or a burn."
287,6,9,"Heals poisoning, paralysis,
or a burn."
287,7,9,"A self-healing move
that cures the user
of a poisoning,
burn, or paralysis."
287,8,9,"The user rests
to cure itself of a
poisoning, burn, or
paralysis.
"
287,9,9,"The user rests
to cure itself of a
poisoning, burn, or
paralysis.
"
287,10,9,"The user rests
to cure itself of a
poisoning, burn, or
paralysis.
"
287,11,5,"Le lanceur se repose pour guérir
d’un empoisonnement, d’une brûlure
ou d’une paralysie."
287,11,9,"The user rests to cure itself of a
poisoning, burn, or paralysis."
287,14,9,"The user rests to cure itself of a
poisoning, burn, or paralysis."
288,5,9,"If the user faints, deletes
the PP of the final move."
288,6,9,"If the user faints, deletes
all PP of foe’s last move."
288,7,9,"If the user faints,
this move deletes
the PP of the move
that finished it."
288,8,9,"If the user faints,
the user’s grudge
fully depletes the PP
of the foe’s move
that knocked it out."
288,9,9,"If the user faints,
the user’s grudge
fully depletes the PP
of the foe’s move
that knocked it out."
288,10,9,"If the user faints,
the user’s grudge
fully depletes the PP
of the foe’s move
that knocked it out."
288,11,5,"Si le lanceur est mis K.O., sa rancune
épuise les PP de la capacité utilisée
pour le mettre K.O."
288,11,9,"If the user faints, the user’s grudge
fully depletes the PP of the opponent’s
move that knocked it out."
288,14,9,"If the user faints, the user’s grudge
fully depletes the PP of the opponent’s
move that knocked it out."
289,5,9,"Steals the effects of the
move the foe uses next."
289,6,9,"Steals the effects of the
move the target uses next."
289,7,9,"Steals the effects
of the foe’s
healing or status-
changing move."
289,8,9,"The user steals the
effects of any
healing or status-
changing move the foe
attempts to use."
289,9,9,"The user steals the
effects of any
healing or stat-
changing move the foe
attempts to use."
289,10,9,"The user steals the
effects of any
healing or stat-
changing move the foe
attempts to use."
289,11,5,"Le lanceur vole l’effet des capacités
de soin ou de changement de stats
utilisées par la cible."
289,11,9,"The user steals the effects of any
healing or stat-changing move the
opponent attempts to use."
289,14,9,"The user steals the effects of any
healing or stat-changing move the
opponent attempts to use."
290,5,9,"An attack with effects
that vary by location."
290,6,9,"An attack with effects
that vary by location."
290,7,9,"An attack that may
have an additional
effect that varies
with the terrain."
290,8,9,"The user attacks with
a secret power. Its
added effects vary
depending on the
user’s environment."
290,9,9,"The user attacks with
a secret power. Its
added effects vary
depending on the
user’s environment."
290,10,9,"The user attacks with
a secret power. Its
added effects vary
depending on the
user’s environment."
290,11,5,"Les effets de cette attaque varient en
fonction de l’environnement."
290,11,9,"The user attacks the target with a
secret power. Its added effects vary
depending on the user’s environment."
290,14,9,"The user attacks the target with a
secret power. Its added effects vary
depending on the user’s environment."
291,5,9,"Dives underwater the first
turn and strikes next turn."
291,6,9,"Dives underwater the first
turn and strikes next turn."
291,7,9,"The user dives
underwater on the
first turn and
strikes next turn."
291,8,9,"A two-turn attack.
The user dives
underwater on the
first turn, then hits
on the next turn."
291,9,9,"A two-turn attack.
The user dives
underwater on the
first turn, then hits
on the next turn."
291,10,9,"A two-turn attack.
The user dives
underwater on the
first turn, then hits
on the next turn."
291,11,5,"Le lanceur plonge sous l’eau au
1er tour et frappe au 2è. Permet
aussi de plonger au fond de l’eau."
291,11,9,"Diving on the first turn, the user floats
up and attacks on the second turn.
It can be used to dive deep in the ocean."
291,14,9,"Diving on the first turn, the user floats
up and attacks on the second turn.
It can be used to dive deep in the ocean."
292,5,9,"Straight-arm punches that
strike the foe 2 to 5 times."
292,6,9,"Straight-arm punches that
strike the foe 2 to 5 times."
292,7,9,"A quick flurry of
straight-arm
punches that hit
two to five times."
292,8,9,"The user looses a
flurry of open-palmed
arm thrusts that hit
two to five times in a
row."
292,9,9,"The user looses a
flurry of open-palmed
arm thrusts that hit
two to five times in a
row."
292,10,9,"The user looses a
flurry of open-palmed
arm thrusts that hit
two to five times in a
row."
292,11,5,"Un déluge de coups adressés avec la
paume qui frappe de 2 à 5 fois d’affilée."
292,11,9,"The user looses a flurry of open-palmed
arm thrusts that hit two to five times in
a row."
292,14,9,"The user looses a flurry of open-palmed
arm thrusts that hit two to five times in
a row."
292,15,9,"The user lets loose a flurry of open-palmed
arm thrusts that hit two to five times in
a row."
293,5,9,"Alters the POKéMON’s type
depending on the location."
293,6,9,"Alters the POKéMON’s type
depending on the location."
293,7,9,"Alters the user’s
type depending on
the location’s
terrain."
293,8,9,"The user’s type is
changed depending on
its environment, such
as at water’s edge, in
grass, or in a cave."
293,9,9,"The user’s type is
changed depending on
its environment, such
as at water’s edge, in
grass, or in a cave."
293,10,9,"The user’s type is
changed depending on
its environment, such
as at water’s edge, in
grass, or in a cave."
293,11,5,"Modifie le type du lanceur en fonction
du terrain, comme une berge, une
grotte, l’herbe, etc."
293,11,9,"The user’s type is changed depending on
its environment, such as at water’s edge,
in grass, or in a cave."
293,14,9,"The user’s type is changed depending on
its environment, such as at water’s edge,
in grass, or in a cave."
293,15,6,"Der Typ des Anwenders passt such der Umgebung
an, sei es im Wasser, im Gras ider in einer Höhle."
294,5,9,"Flashes a light that sharply
raises SP. ATK."
294,6,9,"Flashes a light that sharply
raises SP. ATK."
294,7,9,"The user flashes a
light that sharply
raises its SP. ATK
stat."
294,8,9,"The user stares at
flashing lights to
focus its mind,
sharply raising its
Sp. Atk stat."
294,9,9,"The user stares at
flashing lights to
focus its mind,
sharply raising its
Sp. Atk stat."
294,10,9,"The user stares at
flashing lights to
focus its mind,
sharply raising its
Sp. Atk stat."
294,11,5,"Le lanceur regarde un flash lumineux
fixement. Augmente considérablement
son Attaque Spéciale."
294,11,9,"The user stares at flashing lights to
focus its mind, drastically raising its
Sp. Atk stat."
294,14,9,"The user stares at flashing lights to
focus its mind, drastically raising its
Sp. Atk stat."
295,5,9,"Attacks with a burst of
light. May lower SP. DEF."
295,6,9,"Attacks with a burst of
light. May lower SP. DEF."
295,7,9,"A burst of light
injures the foe. It
may also lower the
foe’s SP. DEF."
295,8,9,"The user looses a
damaging burst of
light. It may also
reduce the target’s
Sp. Def stat."
295,9,9,"The user looses a
damaging burst of
light. It may also
reduce the target’s
Sp. Def stat."
295,10,9,"The user looses a
damaging burst of
light. It may also
reduce the target’s
Sp. Def stat."
295,11,5,"Le lanceur libère un éclair lumineux.
Peut aussi baisser la Défense
Spéciale de l’ennemi."
295,11,9,"The user lets loose a damaging burst
of light. It may also reduce the target’s
Sp. Def stat."
295,14,9,"The user lets loose a damaging burst
of light. It may also reduce the target’s
Sp. Def stat."
296,5,9,"Attacks with a flurry of
down. May lower SP. ATK."
296,6,9,"Attacks with a flurry of
down. May lower SP. ATK."
296,7,9,"A flurry of down
hits the foe. It
may also lower the
foe’s SP. ATK."
296,8,9,"A mistlike flurry of
down envelops and
damages the foe. It
may also lower the
target’s Sp. Atk."
296,9,9,"A mistlike flurry of
down envelops and
damages the foe. It
may also lower the
target’s Sp. Atk."
296,10,9,"A mistlike flurry of
down envelops and
damages the foe. It
may also lower the
target’s Sp. Atk."
296,11,5,"Une bulle de brume inflige des dégâts
à l’ennemi. Peut aussi réduire son
Attaque Spéciale."
296,11,9,"A mistlike flurry of down envelops and
damages the target. It may also lower
the target’s Sp. Atk."
296,14,9,"A mistlike flurry of down envelops and
damages the target. It may also lower
the target’s Sp. Atk."
297,5,9,"Envelops the foe with down
to sharply reduce ATTACK."
297,6,9,"Envelops the foe with down
to sharply reduce ATTACK."
297,7,9,"The foe is covered
with a mass of down
that sharply cuts
the ATTACK stat."
297,8,9,"The user covers the
foe with a mass of
down that sharply
lowers the Attack
stat."
297,9,9,"The user covers the
foe with a mass of
down that sharply
lowers the Attack
stat."
297,10,9,"The user covers the
foe with a mass of
down that sharply
lowers the Attack
stat."
297,11,5,"Une montagne de plumes ensevelit
l’ennemi et réduit considérablement
son Attaque."
297,11,9,"The user covers the target’s body with a
mass of down that harshly lowers its
Attack stat."
297,14,9,"The user covers the target’s body with a
mass of down that harshly lowers its
Attack stat."
298,5,9,"Confuses all POKéMON on
the scene."
298,6,9,"Confuses all POKéMON on
the scene."
298,7,9,"A wobbly dance
that confuses all
the POKéMON in
battle."
298,8,9,"The user performs a
wobbly dance that
confuses all the
Pokémon in battle.
"
298,9,9,"The user performs a
wobbly dance that
confuses all the
Pokémon in battle.
"
298,10,9,"The user performs a
wobbly dance that
confuses all the
Pokémon in battle.
"
298,11,5,"Danse qui rend confus tous les
Pokémon autour du lanceur."
298,11,9,"The user performs a wobbly dance that
confuses the Pokémon around it."
298,14,9,"The user performs a wobbly dance that
confuses the Pokémon around it."
299,5,9,"A kick with a high critical-
hit ratio. May cause a burn."
299,6,9,"A kick with a high critical-
hit ratio. May cause a burn."
299,7,9,"A fiery kick with a
high critical-hit
ratio. It may also
burn the foe."
299,8,9,"The user launches a
kick with a high
critical-hit ratio.
It may also leave the
target with a burn."
299,9,9,"The user launches a
kick with a high
critical-hit ratio.
It may also leave the
target with a burn."
299,10,9,"The user launches a
kick with a high
critical-hit ratio.
It may also leave the
target with a burn."
299,11,5,"Le lanceur envoie un coup de pied
au taux de critiques élevé.
Peut aussi brûler la cible."
299,11,9,"The user launches a kick that lands a
critical hit more easily.
It may also leave the target with a burn."
299,14,9,"The user launches a kick that lands a
critical hit more easily.
It may also leave the target with a burn."
299,15,9,"The user launches a kick that lands a
critical hit more easily.
This may also leave the target with a burn."
300,5,9,"Covers the user in mud to
raise electrical resistance."
300,6,9,"Covers the user in mud to
raise electrical resistance."
300,7,9,"Weakens ELECTRIC-
type attacks while
the user is in the
battle."
300,8,9,"The user covers
itself with mud. It
weakens Electric-
type moves while the
user is in the battle."
300,9,9,"The user covers
itself with mud. It
weakens Electric-
type moves while the
user is in the battle."
300,10,9,"The user covers
itself with mud. It
weakens Electric-
type moves while the
user is in the battle."
300,11,5,"Le lanceur se couvre de boue
pour affaiblir les capacités
Électrik quand il combat."
300,11,9,"The user covers itself with mud. It
weakens Electric-type moves while the
user is in the battle."
300,14,9,"The user covers itself with mud. It
weakens Electric-type moves while the
user is in the battle."
301,5,9,"A 5-turn attack that gains
power on successive hits."
301,6,9,"A 5-turn attack that gains
power on successive hits."
301,7,9,"A 5-turn rolling
attack that becomes
stronger each time
it rolls."
301,8,9,"The user continually
rolls into the foe
over five turns. It
becomes stronger
each time it hits."
301,9,9,"The user continually
rolls into the foe
over five turns. It
becomes stronger
each time it hits."
301,10,9,"The user continually
rolls into the foe
over five turns. It
becomes stronger
each time it hits."
301,11,5,"Envoie une balle de glace pendant 5 tours.
L’attaque gagne en puissance
à chaque coup."
301,11,9,"The user continually rolls into the target
over five turns. It becomes stronger
each time it hits."
301,14,9,"The user continually rolls into the target
over five turns. It becomes stronger
each time it hits."
301,15,6,"Attacke, die fünf Runden dauert.
Die Härte nimmt von Mal zu Mal zu."
302,5,9,"Attacks with thorny arms.
May cause flinching."
302,6,9,"Attacks with thorny arms.
May cause flinching."
302,7,9,"An attack using
thorny arms.
It may make the
foe flinch."
302,8,9,"The user attacks by
wildly swinging its
thorny arms.
It may also make the
target flinch."
302,9,9,"The user attacks by
wildly swinging its
thorny arms.
It may also make the
target flinch."
302,10,9,"The user attacks by
wildly swinging its
thorny arms.
It may also make the
target flinch."
302,11,5,"Le lanceur attaque en fouettant l’ennemi
de ses bras épineux. Peut aussi l’apeurer."
302,11,9,"The user attacks by wildly swinging its
thorny arms. It may also make the
target flinch."
302,14,9,"The user attacks by wildly swinging its
thorny arms. It may also make the
target flinch."
303,5,9,"Slacks off and restores
half the maximum HP."
303,6,9,"Slacks off and restores
half the maximum HP."
303,7,9,"The user slacks off
and restores its HP
by half its full
HP."
303,8,9,"The user slacks off,
restoring its own HP
by up to half of its
maximum HP.
"
303,9,9,"The user slacks off,
restoring its own HP
by up to half of its
maximum HP.
"
303,10,9,"The user slacks off,
restoring its own HP
by up to half of its
maximum HP.
"
303,11,5,"Le lanceur se tourne les pouces et
récupère jusqu’à la moitié de ses PV max."
303,11,9,"The user slacks off, restoring its own HP
by up to half of its maximum HP."
303,14,9,"The user slacks off, restoring its own HP
by up to half of its maximum HP."
304,5,9,"A loud attack that uses
sound waves to injure."
304,6,9,"A loud attack that uses
sound waves to injure."
304,7,9,"The user lets loose
a horribly loud
shout with the
power to damage."
304,8,9,"The user lets loose
a horribly echoing
shout with the
power to inflict
damage."
304,9,9,"The user lets loose
a horribly echoing
shout with the
power to inflict
damage."
304,10,9,"The user lets loose
a horribly echoing
shout with the
power to inflict
damage."
304,11,5,"Le lanceur pousse un cri dont l’écho
terrifiant a le pouvoir d’infliger
des dégâts."
304,11,9,"The user lets loose a horribly echoing
shout with the power to inflict damage."
304,14,9,"The user lets loose a horribly echoing
shout with the power to inflict damage."
305,5,9,"A sharp-fanged attack.
May badly poison the foe."
305,6,9,"A sharp-fanged attack.
May badly poison the foe."
305,7,9,"The foe is bitten
with toxic fangs.
It may also badly
poison the foe."
305,8,9,"The user bites the
foe with toxic fangs.
It may also leave the
foe badly poisoned.
"
305,9,9,"The user bites the
foe with toxic fangs.
It may also leave the
foe badly poisoned.
"
305,10,9,"The user bites the
foe with toxic fangs.
It may also leave the
foe badly poisoned.
"
305,11,5,"Le lanceur mord l’ennemi de ses crocs
toxiques. Peut aussi l’empoisonner
gravement."
305,11,9,"The user bites the target with toxic
fangs. It may also leave the target
badly poisoned."
305,14,9,"The user bites the target with toxic
fangs. It may also leave the target
badly poisoned."
306,5,9,"Tears at the foe with sharp
claws. May lower DEFENSE."
306,6,9,"Tears at the foe with sharp
claws. May lower DEFENSE."
306,7,9,"The foe is attacked
with sharp claws.
It may also lower
the foe’s DEFENSE."
306,8,9,"The user slashes the
foe with hard and
sharp claws.
It may also lower the
target’s Defense."
306,9,9,"The user slashes the
foe with hard and
sharp claws.
It may also lower the
target’s Defense."
306,10,9,"The user slashes the
foe with hard and
sharp claws.
It may also lower the
target’s Defense."
306,11,5,"Lacère l’ennemi avec des griffes
solides et aiguisées.
Peut aussi baisser sa Défense."
306,11,9,"The user slashes the target with hard
and sharp claws.
It may also lower the target’s Defense."
306,14,9,"The user slashes the target with hard
and sharp claws.
It may also lower the target’s Defense."
307,5,9,"Powerful, but leaves the
user immobile the next turn."
307,6,9,"Powerful, but leaves the
user immobile the next turn."
307,7,9,"The foe is hit with
a huge explosion.
The user can’t move
on the next turn."
307,8,9,"The foe is razed by
a fiery explosion.
The user must rest
on the next turn,
however."
307,9,9,"The foe is razed by
a fiery explosion.
The user must rest
on the next turn,
however."
307,10,9,"The foe is razed by
a fiery explosion.
The user must rest
on the next turn,
however."
307,11,5,"Une explosion ardente souffle
l’adversaire. Le lanceur doit
se reposer au tour suivant."
307,11,9,"The target is razed by a fiery explosion.
The user must rest on the
next turn, however."
307,14,9,"The target is razed by a fiery explosion.
The user must rest on the
next turn, however."
308,5,9,"Powerful, but leaves the
user immobile the next turn."
308,6,9,"Powerful, but leaves the
user immobile the next turn."
308,7,9,"The foe is hit with
a watery cannon.
The user can’t move
on the next turn."
308,8,9,"The foe is hit with
a watery blast.
The user must rest
on the next turn,
however."
308,9,9,"The foe is hit with
a watery blast.
The user must rest
on the next turn,
however."
308,10,9,"The foe is hit with
a watery blast.
The user must rest
on the next turn,
however."
308,11,5,"Une trombe d’eau heurte l’ennemi.
Le lanceur doit se reposer au tour
suivant."
308,11,9,"The target is hit with a watery blast.
The user must rest on the
next turn, however."
308,14,9,"The target is hit with a watery blast.
The user must rest on the
next turn, however."
309,5,9,"Fires a meteor-like punch.
May raise ATTACK."
309,6,9,"Fires a meteor-like punch.
May raise ATTACK."
309,7,9,"The foe is hit with
a hard, fast punch.
It may also raise
the user’s ATTACK."
309,8,9,"The foe is hit with a
hard punch fired
like a meteor.
It may also raise
the user’s Attack."
309,9,9,"The foe is hit with a
hard punch fired
like a meteor.
It may also raise
the user’s Attack."
309,10,9,"The foe is hit with a
hard punch fired
like a meteor.
It may also raise
the user’s Attack."
309,11,5,"Un coup de poing lancé à la vitesse d’un
météore. Peut aussi augmenter l’Attaque
du lanceur."
309,11,9,"The target is hit with a hard punch fired
like a meteor. It may also raise
the user’s Attack."
309,14,9,"The target is hit with a hard punch fired
like a meteor. It may also raise
the user’s Attack."
310,5,9,"An attack that may shock
the foe into flinching."
310,6,9,"An attack that may shock
the foe into flinching."
310,7,9,"An attack using a
startling shout.
It also may make
the foe flinch."
310,8,9,"The user attacks the
foe while shouting in
a startling fashion.
It may also make the
target flinch."
310,9,9,"The user attacks the
foe while shouting in
a startling fashion.
It may also make the
target flinch."
310,10,9,"The user attacks the
foe while shouting in
a startling fashion.
It may also make the
target flinch."
310,11,5,"Le lanceur attaque l’ennemi en poussant
un cri terrifiant. Peut aussi l’apeurer."
310,11,9,"The user attacks the target while shouting
in a startling fashion.
It may also make the target flinch."
310,14,9,"The user attacks the target while shouting
in a startling fashion.
It may also make the target flinch."
310,15,9,"The user attacks the target while shouting
in a startling fashion.
This may also make the target flinch."
311,5,9,"The move’s type and power
change with the weather."
311,6,9,"The move’s type and power
change with the weather."
311,7,9,"An attack that
varies in power and
type depending on
the weather."
311,8,9,"An attack move that
varies in power and
type depending on
the weather.
"
311,9,9,"An attack move that
varies in power and
type depending on
the weather.
"
311,10,9,"An attack move that
varies in power and
type depending on
the weather.
"
311,11,5,"Une attaque dont la puissance et le type
varient en fonction du temps qu’il fait."
311,11,9,"An attack move that varies in power and
type depending on the weather."
311,14,9,"An attack move that varies in power and
type depending on the weather."
312,5,9,"Heals all status problems
with a soothing scent."
312,6,9,"Heals all status problems
with a soothing scent."
312,7,9,"A soothing scent is
released to heal
all status problems
in the user’s party."
312,8,9,"The user releases a
soothing scent that
heals all status
problems affecting
the user’s party."
312,9,9,"The user releases a
soothing scent that
heals all status
problems affecting
the user’s party."
312,10,9,"The user releases a
soothing scent that
heals all status
problems affecting
the user’s party."
312,11,5,"Le lanceur libère un parfum apaisant
qui guérit tous les problèmes de
statut de l’équipe."
312,11,9,"The user releases a soothing scent that
heals all status problems affecting
the user’s party."
312,14,9,"The user releases a soothing scent that
heals all status problems affecting
the user’s party."
313,5,9,"Feigns crying to sharply
lower the foe’s SP. DEF."
313,6,9,"Feigns crying to sharply
lower the foe’s SP. DEF."
