moveset_id,move_id,level,order
7750,38,0,
7750,86,0,
7750,102,0,
7750,138,0,
7750,164,0,
7751,173,0,
7751,196,0,
7751,203,0,
7751,207,0,
7751,214,0,
7751,244,0,
7752,171,0,
7752,196,0,
7752,207,0,
7753,180,0,
7753,196,0,
7753,271,0,
7753,282,0,
7753,389,0,
7753,466,0,
7754,29,0,
7754,220,0,
7754,272,0,
7754,277,0,
7755,180,0,
7755,196,0,
7755,214,0,
7755,220,0,
7755,271,0,
7755,272,0,
7755,277,0,
7755,282,0,
7755,285,0,
7755,289,0,
7755,399,0,
7755,478,0,
7755,492,0,
7756,85,0,
7756,87,0,
7756,92,0,
7756,94,0,
7756,104,0,
7756,148,0,
7756,156,0,
7756,168,0,
7756,182,0,
7756,213,0,
7756,216,0,
7756,218,0,
7756,237,0,
7756,240,0,
7756,241,0,
7756,247,0,
7756,259,0,
7756,263,0,
7756,269,0,
7756,285,0,
7756,289,0,
7756,290,0,
7756,347,0,
7756,351,0,
7757,86,0,
7757,138,0,
7757,164,0,
7757,203,0,
7757,207,0,
7757,214,0,
7757,244,0,
7757,261,0,
7757,363,0,
7757,371,0,
7757,373,0,
7757,399,0,
7757,433,0,
7757,445,0,
7757,451,0,
7758,85,0,
7758,86,0,
7758,87,0,
7758,92,0,
7758,94,0,
7758,104,0,
7758,138,0,
7758,148,0,
7758,156,0,
7758,164,0,
7758,168,0,
7758,182,0,
7758,207,0,
7758,213,0,
7758,216,0,
7758,218,0,
7758,237,0,
7758,240,0,
7758,241,0,
7758,244,0,
7758,247,0,
7758,259,0,
7758,261,0,
7758,263,0,
7758,269,0,
7758,347,0,
7758,371,0,
7758,373,0,
7758,433,0,
7758,451,0,
7758,496,0,
7759,477,0,
7760,214,0,
7760,399,0,
7760,590,0,
7760,605,0,
7761,101,1,3
7761,101,13,
7761,103,1,2
7761,103,8,
7761,174,1,4
7761,174,20,
7761,180,25,
7761,185,39,
7761,247,48,
7761,261,32,
7761,282,1,1
7761,288,64,
7761,289,55,
7762,101,1,3
7762,101,5,
7762,103,1,2
7762,103,8,
7762,174,1,4
7762,174,13,
7762,180,16,
7762,185,28,
7762,247,31,
7762,261,23,
7762,271,66,
7762,282,1,1
7762,288,58,
7762,289,51,
7762,373,42,
7762,389,35,
7762,425,20,
7763,101,1,3
7763,103,1,2
7763,174,1,4
7763,282,1,1
7764,101,8,
7764,103,5,
7764,174,13,
7764,180,16,
7764,185,28,
7764,247,35,
7764,261,23,
7764,271,75,
7764,288,66,
7764,289,58,
7764,373,51,
7764,389,42,
7764,425,20,
7764,506,31,
7765,101,7,
7765,103,4,
7765,174,19,
7765,180,10,
7765,185,22,
7765,247,30,
7765,261,13,
7765,271,58,
7765,288,52,
7765,289,46,
7765,373,40,
7765,389,34,
7765,425,16,
7765,506,26,
7766,101,1,3
7766,101,7,
7766,103,1,2
7766,103,4,
7766,174,1,4
7766,174,19,
7766,180,10,
7766,185,22,
7766,247,30,
7766,261,13,
7766,271,58,
7766,282,1,1
7766,288,52,
7766,289,46,
7766,373,40,
7766,389,34,
7766,425,16,
7766,506,26,
7767,34,0,
7767,38,0,
7767,86,0,
7767,102,0,
7767,138,0,
7767,164,0,
7768,118,0,
7768,173,0,
7768,189,0,
7768,196,0,
7768,203,0,
7768,207,0,
7768,214,0,
7768,244,0,
7769,171,0,
7769,196,0,
7769,207,0,
7770,118,0,
7771,180,0,
7771,189,0,
7771,196,0,
7771,271,0,
7771,282,0,
7771,389,0,
7771,466,0,
7772,29,0,
7772,220,0,
7772,272,0,
7772,277,0,
7773,180,0,
7773,196,0,
7773,214,0,
7773,220,0,
7773,271,0,
7773,272,0,
7773,277,0,
7773,282,0,
7773,285,0,
7773,289,0,
7773,399,0,
7773,478,0,
7773,492,0,
7774,63,0,
7774,85,0,
7774,87,0,
7774,92,0,
7774,94,0,
7774,104,0,
7774,148,0,
7774,156,0,
7774,168,0,
7774,182,0,
7774,213,0,
7774,216,0,
7774,218,0,
7774,237,0,
7774,240,0,
7774,241,0,
7774,247,0,
7774,259,0,
7774,263,0,
7774,269,0,
7774,285,0,
7774,289,0,
7774,290,0,
7774,347,0,
7774,351,0,
7775,86,0,
7775,138,0,
7775,164,0,
7775,203,0,
7775,207,0,
7775,214,0,
7775,244,0,
7775,261,0,
7775,363,0,
7775,371,0,
7775,373,0,
7775,374,0,
7775,399,0,
7775,416,0,
7775,421,0,
7775,433,0,
7775,445,0,
7775,451,0,
7776,63,0,
7776,85,0,
7776,86,0,
7776,87,0,
7776,92,0,
7776,94,0,
7776,104,0,
7776,138,0,
7776,148,0,
7776,156,0,
7776,164,0,
7776,168,0,
7776,182,0,
7776,207,0,
7776,213,0,
7776,216,0,
7776,218,0,
7776,237,0,
7776,240,0,
7776,241,0,
7776,244,0,
7776,247,0,
7776,259,0,
7776,261,0,
7776,263,0,
7776,269,0,
7776,347,0,
7776,371,0,
7776,373,0,
7776,374,0,
7776,416,0,
7776,421,0,
7776,433,0,
7776,451,0,
7776,496,0,
7777,477,0,
7778,214,0,
7778,399,0,
7778,590,0,
7778,605,0,
7778,611,0,
7779,43,1,1
7779,50,5,
7779,101,1,2
7779,109,23,
7779,174,34,
7779,193,12,
7779,212,45,
7779,228,27,
7779,248,49,
7779,261,38,
7779,310,16,
7780,43,1,1
7780,50,6,
7780,101,1,2
7780,109,17,
7780,174,30,
7780,193,9,
7780,212,38,
7780,228,25,
7780,248,46,
7780,261,33,
7780,310,14,
7780,371,41,
7780,425,22,
7781,43,1,1
7781,50,6,
7781,101,1,2
7781,109,17,
7781,174,30,
7781,193,9,
7781,212,41,
7781,228,25,
7781,248,49,
7781,261,33,
7781,310,14,
7781,371,46,
7781,425,22,
7781,506,38,
7782,43,1,1
7782,50,6,
7782,101,1,2
7782,109,17,
7782,174,30,
7782,193,9,
7782,212,41,
7782,228,25,
7782,248,49,
7782,261,33,
7782,310,14,
7782,371,46,
7782,425,22,
7782,506,38,
7783,185,0,
7783,194,0,
7783,220,0,
7783,262,0,
7783,286,0,
7783,288,0,
7784,185,0,
7784,194,0,
7784,220,0,
7784,262,0,
7784,286,0,
7784,288,0,
7784,466,0,
7785,185,0,
7785,194,0,
7785,220,0,
7785,262,0,
7785,285,0,
7785,286,0,
7785,288,0,
7785,399,0,
7785,466,0,
7786,114,0,
7786,185,0,
7786,194,0,
7786,220,0,
7786,262,0,
7786,285,0,
7786,286,0,
7786,288,0,
7786,399,0,
7786,466,0,
7787,34,0,
7787,38,0,
7787,102,0,
7787,138,0,
7787,164,0,
7788,173,0,
7788,196,0,
7788,203,0,
7788,207,0,
7788,214,0,
7788,244,0,
7789,171,0,
7789,196,0,
7789,207,0,
7790,173,0,
7790,180,0,
7790,196,0,
7790,271,0,
7790,389,0,
7790,466,0,
7791,29,0,
7791,220,0,
7791,356,0,
7792,173,0,
7792,180,0,
7792,196,0,
7792,214,0,
7792,220,0,
7792,271,0,
7792,285,0,
7792,289,0,
7792,356,0,
7792,399,0,
7792,472,0,
7793,58,0,
7793,59,0,
7793,92,0,
7793,94,0,
7793,104,0,
7793,148,0,
7793,156,0,
7793,168,0,
7793,182,0,
7793,213,0,
7793,216,0,
7793,218,0,
7793,237,0,
7793,240,0,
7793,241,0,
7793,247,0,
7793,259,0,
7793,263,0,
7793,269,0,
7793,285,0,
7793,289,0,
7793,290,0,
7793,347,0,
7794,138,0,
7794,164,0,
7794,203,0,
7794,207,0,
7794,214,0,
7794,244,0,
7794,261,0,
7794,363,0,
7794,371,0,
7794,373,0,
7794,374,0,
7794,399,0,
7794,433,0,
7794,445,0,
7794,451,0,
7795,58,0,
7795,59,0,
7795,92,0,
7795,94,0,
7795,104,0,
7795,138,0,
7795,148,0,
7795,156,0,
7795,164,0,
7795,168,0,
7795,182,0,
7795,207,0,
7795,213,0,
7795,216,0,
7795,218,0,
7795,237,0,
7795,240,0,
7795,241,0,
7795,244,0,
7795,247,0,
7795,259,0,
7795,261,0,
7795,263,0,
7795,269,0,
7795,347,0,
7795,371,0,
7795,373,0,
7795,374,0,
7795,433,0,
7795,451,0,
7795,496,0,
7796,477,0,
7797,214,0,
7797,399,0,
7797,590,0,
7797,611,0,
7798,20,1,1
7798,43,1,2
7798,50,1,4
7798,50,5,
7798,101,1,3
7798,109,23,
7798,174,34,
7798,193,12,
7798,212,51,
7798,228,27,
7798,248,58,
7798,261,41,
7798,310,16,
7798,325,37,
7799,7,1,1
7799,8,1,2
7799,9,1,3
7799,20,1,5
7799,43,1,6
7799,50,1,8
7799,50,6,
7799,101,1,7
7799,109,17,
7799,174,30,
7799,193,9,
7799,212,43,
7799,228,25,
7799,248,61,
7799,261,33,
7799,310,14,
7799,325,37,
7799,356,1,4
7799,371,51,
7799,425,22,
7800,7,1,1
7800,8,1,2
7800,9,1,3
7800,20,1,5
7800,43,1,6
7800,50,1,8
7800,50,6,
7800,101,1,7
7800,109,17,
7800,174,30,
7800,193,9,
7800,212,49,
7800,228,25,
7800,248,61,
7800,261,33,
7800,310,14,
7800,325,37,
7800,356,1,4
7800,371,58,
7800,425,22,
7800,506,42,
7801,7,1,1
7801,8,1,2
7801,9,1,3
7801,20,1,5
7801,43,1,6
7801,50,1,8
7801,50,6,
7801,101,1,7
7801,109,17,
7801,174,30,
7801,193,9,
7801,212,49,
7801,228,25,
7801,248,61,
7801,261,33,
7801,310,14,
7801,325,37,
7801,356,1,4
7801,371,58,
7801,425,22,
7801,506,42,
7802,34,0,
7802,38,0,
7802,69,0,
7802,102,0,
7802,138,0,
7802,164,0,
7803,5,0,
7803,7,0,
7803,8,0,
7803,9,0,
7803,25,0,
7803,68,0,
7803,118,0,
7803,157,0,
7803,173,0,
7803,189,0,
7803,196,0,
7803,203,0,
7803,207,0,
7803,214,0,
7803,223,0,
7803,244,0,
7804,171,0,
7804,196,0,
7804,207,0,
7805,5,0,
7805,25,0,
7805,68,0,
7805,118,0,
7805,157,0,
7806,7,0,
7806,8,0,
7806,9,0,
7806,173,0,
7806,180,0,
7806,189,0,
7806,196,0,
7806,271,0,
7806,389,0,
7806,466,0,
7807,29,0,
7807,220,0,
7807,356,0,
7808,7,0,
7808,8,0,
7808,9,0,
7808,20,0,
7808,173,0,
7808,180,0,
7808,196,0,
7808,214,0,
7808,220,0,
7808,271,0,
7808,285,0,
7808,289,0,
7808,356,0,
7808,399,0,
7808,472,0,
7809,58,0,
7809,59,0,
7809,63,0,
7809,70,0,
7809,89,0,
7809,92,0,
7809,94,0,
7809,104,0,
7809,148,0,
7809,156,0,
7809,168,0,
7809,182,0,
7809,213,0,
7809,216,0,
7809,218,0,
7809,237,0,
7809,240,0,
7809,241,0,
7809,247,0,
7809,249,0,
7809,259,0,
7809,263,0,
7809,264,0,
7809,269,0,
7809,285,0,
7809,289,0,
7809,290,0,
7809,317,0,
7809,347,0,
7810,138,0,
7810,157,0,
7810,164,0,
7810,203,0,
7810,207,0,
7810,214,0,
7810,244,0,
7810,261,0,
7810,280,0,
7810,363,0,
7810,371,0,
7810,373,0,
7810,374,0,
7810,399,0,
7810,416,0,
7810,433,0,
7810,445,0,
7810,451,0,
7811,58,0,
7811,59,0,
7811,63,0,
7811,70,0,
7811,89,0,
7811,92,0,
7811,94,0,
7811,104,0,
7811,138,0,
7811,148,0,
7811,156,0,
7811,157,0,
7811,164,0,
7811,168,0,
7811,182,0,
7811,207,0,
7811,213,0,
7811,216,0,
7811,218,0,
7811,237,0,
7811,240,0,
7811,241,0,
7811,244,0,
7811,247,0,
7811,249,0,
7811,259,0,
7811,261,0,
7811,263,0,
7811,269,0,
7811,280,0,
7811,317,0,
7811,347,0,
7811,371,0,
7811,373,0,
7811,374,0,
7811,416,0,
7811,433,0,
7811,451,0,
7811,496,0,
7811,523,0,
7812,477,0,
7813,214,0,
7813,399,0,
7813,590,0,
7813,611,0,
7813,612,0,
7814,16,1,2
7814,18,27,
7814,23,17,
7814,34,37,
7814,43,1,1
7814,74,7,
7814,75,11,
7814,76,41,
7814,230,21,
7814,235,47,
7814,345,31,
7815,16,1,2
7815,18,27,
7815,23,17,
7815,34,37,
7815,43,1,1
7815,74,7,
7815,75,11,
7815,76,51,
7815,230,21,
7815,235,41,
7815,345,31,
7815,363,57,
7815,403,47,
7815,437,61,
7816,16,1,2
7816,18,27,
7816,23,17,
7816,34,37,
7816,43,1,1
7816,74,7,
7816,75,11,
7816,76,61,
7816,230,21,
7816,235,41,
7816,345,31,
7816,363,67,
7816,403,51,
7816,437,71,
7816,516,57,
7816,536,47,
7817,16,1,5
7817,18,27,
7817,23,17,
7817,34,37,
7817,43,1,4
7817,74,7,
7817,75,11,
7817,76,61,
7817,230,21,
7817,235,41,
7817,345,31,
7817,363,1,3
7817,363,67,
7817,403,50,
7817,437,1,1
7817,437,71,
7817,516,1,2
7817,516,57,
7817,536,47,
7818,13,0,
7818,21,0,
7818,29,0,
7818,73,0,
7818,267,0,
7819,13,0,
7819,21,0,
7819,29,0,
7819,73,0,
7819,174,0,
7819,235,0,
7819,267,0,
7819,348,0,
7819,437,0,
7820,349,0,
7821,13,0,
7821,21,0,
7821,29,0,
7821,73,0,
7821,174,0,
7821,235,0,
7821,267,0,
7821,331,0,
7821,348,0,
7821,349,0,
7821,363,0,
7821,437,0,
7822,13,0,
7822,21,0,
7822,29,0,
7822,73,0,
7822,174,0,
7822,235,0,
7822,267,0,
7822,331,0,
7822,348,0,
7822,349,0,
7822,363,0,
7822,437,0,
7823,34,0,
7823,38,0,
7823,102,0,
7823,164,0,
7824,14,0,
7824,173,0,
7824,189,0,
7824,203,0,
7824,207,0,
7824,210,0,
7824,214,0,
7825,207,0,
7826,14,0,
7827,173,0,
7827,189,0,
7827,200,0,
7827,210,0,
7827,235,0,
7827,239,0,
7827,314,0,
7827,466,0,
7828,29,0,
7828,366,0,
7828,388,0,
7829,173,0,
7829,200,0,
7829,202,0,
7829,214,0,
7829,235,0,
7829,355,0,
7829,366,0,
7829,388,0,
7829,402,0,
7829,406,0,
7830,15,0,
7830,19,0,
7830,46,0,
7830,63,0,
7830,70,0,
7830,76,0,
7830,89,0,
7830,92,0,
7830,104,0,
7830,148,0,
7830,156,0,
7830,182,0,
7830,202,0,
7830,211,0,
7830,213,0,
7830,216,0,
7830,218,0,
7830,219,0,
7830,237,0,
7830,241,0,
7830,249,0,
7830,263,0,
7830,290,0,
7830,331,0,
7830,332,0,
7831,14,0,
7831,164,0,
7831,203,0,
7831,207,0,
7831,214,0,
7831,318,0,
7831,355,0,
7831,363,0,
7831,412,0,
7831,416,0,
7831,432,0,
7831,445,0,
7831,447,0,
7832,14,0,
7832,164,0,
7832,203,0,
7832,207,0,
7832,214,0,
7832,318,0,
7832,355,0,
7832,363,0,
7832,412,0,
7832,416,0,
7832,445,0,
7832,447,0,
7833,14,0,
7833,15,0,
7833,19,0,
7833,46,0,
7833,63,0,
7833,70,0,
7833,76,0,
7833,89,0,
7833,92,0,
7833,104,0,
7833,148,0,
7833,156,0,
7833,164,0,
7833,182,0,
7833,207,0,
7833,213,0,
7833,216,0,
7833,218,0,
7833,219,0,
7833,237,0,
7833,241,0,
7833,249,0,
7833,263,0,
7833,332,0,
7833,412,0,
7833,416,0,
7833,447,0,
7833,496,0,
7833,523,0,
7834,211,0,
7834,214,0,
7834,267,0,
7834,355,0,
7834,590,0,
7835,35,1,
7835,36,17,
7835,38,33,
7835,45,6,
7835,93,14,
7835,94,46,
7835,149,30,
7835,215,38,
7835,219,41,
7835,253,22,
7835,281,25,
7835,310,9,
7836,35,1,
7836,36,22,
7836,38,33,
7836,45,6,
7836,93,14,
7836,149,30,
7836,215,38,
7836,219,41,
7836,253,17,
7836,281,25,
7836,310,9,
7836,326,46,
7836,361,49,
7837,35,1,
7837,36,22,
7837,38,33,
7837,45,6,
7837,93,14,
7837,149,30,
7837,215,38,
7837,219,41,
7837,253,17,
7837,281,25,
7837,310,9,
7837,326,46,
7837,361,57,
7837,485,54,
7837,505,49,
7838,35,1,3
7838,36,22,
7838,38,33,
7838,45,6,
7838,93,14,
7838,149,30,
7838,215,38,
7838,219,41,
7838,253,17,
7838,281,25,
7838,310,9,
7838,326,46,
7838,361,1,1
7838,361,57,
7838,485,1,2
7838,485,54,
7838,505,49,
7839,50,0,
7839,95,0,
7839,138,0,
7839,174,0,
7840,50,0,
7840,95,0,
7840,138,0,
7840,174,0,
7840,248,0,
7840,273,0,
7841,50,0,
7841,95,0,
7841,174,0,
7841,248,0,
7841,273,0,
7841,285,0,
7841,500,0,
7842,50,0,
7842,95,0,
7842,105,0,
7842,174,0,
7842,248,0,
7842,273,0,
7842,285,0,
7842,322,0,
7842,500,0,
7843,38,0,
7843,102,0,
7843,138,0,
7843,164,0,
7844,111,0,
7844,173,0,
7844,196,0,
7844,203,0,
7844,205,0,
7844,207,0,
7844,214,0,
7844,244,0,
7845,171,0,
7845,196,0,
7845,207,0,
7846,173,0,
7846,196,0,
7846,205,0,
7846,253,0,
7846,270,0,
7846,271,0,
7846,282,0,
7846,324,0,
7846,387,0,
7846,428,0,
7847,215,0,
7847,277,0,
7847,356,0,
7848,20,0,
7848,173,0,
7848,196,0,
7848,214,0,
7848,215,0,
7848,253,0,
7848,270,0,
7848,271,0,
7848,277,0,
7848,278,0,
7848,282,0,
7848,285,0,
7848,289,0,
7848,304,0,
7848,324,0,
7848,356,0,
7848,387,0,
7848,428,0,
7849,92,0,
7849,94,0,
7849,104,0,
7849,113,0,
7849,115,0,
7849,148,0,
7849,156,0,
7849,182,0,
7849,213,0,
7849,216,0,
7849,218,0,
7849,219,0,
7849,237,0,
7849,240,0,
7849,241,0,
7849,247,0,
7849,259,0,
7849,263,0,
7849,269,0,
7849,285,0,
7849,289,0,
7849,290,0,
7849,347,0,
7849,351,0,
7850,86,0,
7850,138,0,
7850,164,0,
7850,203,0,
7850,207,0,
7850,214,0,
7850,244,0,
7850,278,0,
7850,363,0,
7850,412,0,
7850,433,0,
7850,445,0,
7850,447,0,
7850,451,0,
7851,86,0,
7851,92,0,
7851,94,0,
7851,104,0,
7851,113,0,
7851,115,0,
7851,138,0,
7851,148,0,
7851,156,0,
7851,164,0,
7851,182,0,
7851,207,0,
7851,213,0,
7851,216,0,
7851,218,0,
7851,219,0,
7851,237,0,
7851,240,0,
7851,241,0,
7851,244,0,
7851,247,0,
7851,259,0,
7851,263,0,
7851,269,0,
7851,347,0,
7851,412,0,
7851,433,0,
7851,447,0,
7851,451,0,
7851,473,0,
7851,496,0,
7851,497,0,
7852,477,0,
7853,214,0,
7853,590,0,
7853,605,0,
7854,10,1,
7854,13,17,
7854,14,26,
7854,43,5,
7854,44,21,
7854,98,13,
7854,104,31,
7854,163,36,
7854,195,46,
7854,248,41,
7854,269,9,
7855,13,17,
7855,14,25,
7855,43,4,
7855,44,28,
7855,98,12,
7855,104,33,
7855,163,36,
7855,195,65,
7855,197,49,
7855,228,20,
7855,248,41,
7855,269,9,
7855,382,57,
7855,389,44,
7855,400,52,
7855,427,60,
7856,10,1,
7857,10,1,1
7857,364,1,2
7858,10,1,1
7858,43,4,
7858,195,65,
7858,364,1,2
7859,13,17,
7859,14,25,
7859,44,28,
7859,98,12,
7859,104,33,
7859,163,36,
7859,197,49,
7859,228,20,
7859,248,41,
7859,269,9,
7859,382,57,
7859,389,44,
7859,400,52,
7859,427,60,
7860,13,57,
7860,14,33,
7860,44,20,
7860,98,9,
7860,104,25,
7860,163,28,
7860,197,44,
7860,228,12,
7860,248,36,
7860,269,17,
7860,382,60,
7860,389,52,
7860,400,41,
7860,427,49,
7861,10,1,6
7861,13,1,3
7861,13,57,
7861,14,33,
7861,43,4,
7861,44,20,
7861,98,9,
7861,104,25,
7861,163,28,
7861,195,1,1
7861,195,65,
7861,197,1,4
7861,197,44,
7861,228,12,
7861,248,36,
7861,269,1,5
7861,269,17,
7861,364,1,7
7861,382,1,2
7861,382,60,
7861,389,50,
7861,400,41,
7861,427,47,
7862,38,0,
7862,164,0,
7862,174,0,
7862,185,0,
7862,226,0,
7862,277,0,
7863,38,0,
7863,164,0,
7863,174,0,
7863,185,0,
7863,212,0,
7863,226,0,
7863,277,0,
7863,372,0,
7863,382,0,
7863,386,0,
7863,389,0,
7863,428,0,
7864,224,0,
7865,38,0,
7865,174,0,
7865,185,0,
7865,195,0,
7865,212,0,
7865,224,0,
7865,226,0,
7865,277,0,
7865,372,0,
7865,382,0,
7865,386,0,
7865,389,0,
7865,428,0,
7865,506,0,
7866,38,0,
7866,174,0,
7866,185,0,
7866,195,0,
7866,212,0,
7866,224,0,
7866,226,0,
7866,277,0,
7866,372,0,
7866,382,0,
7866,386,0,
7866,389,0,
7866,428,0,
7866,506,0,
7866,583,0,
7867,34,0,
7867,38,0,
7867,86,0,
7867,102,0,
7867,138,0,
7867,164,0,
7868,14,0,
7868,68,0,
7868,129,0,
7868,157,0,
7868,173,0,
7868,189,0,
7868,196,0,
7868,203,0,
7868,207,0,
7868,210,0,
7868,214,0,
7868,244,0,
7869,171,0,
7869,196,0,
7869,207,0,
7870,14,0,
7870,68,0,
7870,157,0,
7871,129,0,
7871,173,0,
7871,180,0,
7871,189,0,
7871,196,0,
7871,210,0,
7871,276,0,
7871,282,0,
7871,340,0,
7871,389,0,
7871,428,0,
7872,29,0,
7872,272,0,
7872,277,0,
7873,173,0,
7873,180,0,
7873,196,0,
7873,214,0,
7873,231,0,
7873,272,0,
7873,276,0,
7873,277,0,
7873,282,0,
7873,289,0,
7873,340,0,
7873,399,0,
7873,428,0,
7873,492,0,
7874,15,0,
7874,53,0,
7874,58,0,
7874,59,0,
7874,63,0,
7874,70,0,
7874,85,0,
7874,87,0,
7874,92,0,
7874,104,0,
7874,126,0,
7874,148,0,
7874,156,0,
7874,168,0,
7874,182,0,
7874,201,0,
7874,213,0,
7874,216,0,
7874,218,0,
7874,231,0,
7874,237,0,
7874,240,0,
7874,241,0,
7874,247,0,
7874,249,0,
7874,258,0,
7874,259,0,
7874,263,0,
7874,269,0,
7874,289,0,
7874,290,0,
7874,332,0,
7874,347,0,
7874,351,0,
7874,352,0,
7875,14,0,
7875,86,0,
7875,138,0,
7875,157,0,
7875,164,0,
7875,203,0,
7875,206,0,
7875,207,0,
7875,214,0,
7875,244,0,
7875,261,0,
7875,317,0,
7875,363,0,
7875,371,0,
7875,399,0,
7875,404,0,
7875,416,0,
7875,421,0,
7875,444,0,
7875,445,0,
7875,451,0,
7876,14,0,
7876,15,0,
7876,53,0,
7876,58,0,
7876,59,0,
7876,63,0,
7876,70,0,
7876,85,0,
7876,86,0,
7876,87,0,
7876,92,0,
7876,104,0,
7876,126,0,
7876,138,0,
7876,148,0,
7876,156,0,
7876,157,0,
7876,164,0,
7876,168,0,
7876,182,0,
7876,201,0,
7876,206,0,
7876,207,0,
7876,213,0,
7876,216,0,
7876,218,0,
7876,237,0,
7876,240,0,
7876,241,0,
7876,244,0,
7876,247,0,
7876,249,0,
7876,258,0,
7876,259,0,
7876,261,0,
7876,263,0,
7876,269,0,
7876,317,0,
7876,332,0,
7876,347,0,
7876,371,0,
7876,404,0,
7876,416,0,
7876,421,0,
7876,444,0,
7876,451,0,
7876,468,0,
7876,496,0,
7876,497,0,
7876,510,0,
7876,514,0,
7876,555,0,
7877,214,0,
7877,399,0,
7877,590,0,
7878,68,15,
7878,150,1,1
7878,194,15,6
7878,204,1,2
7878,219,15,5
7878,227,1,3
7878,243,15,4
7879,68,15,1
7879,150,1,1
7879,194,15,4
7879,204,1,2
7879,219,15,3
7879,227,1,3
7879,243,15,2
7880,68,15,1
7880,150,1,1
7880,194,15,4
7880,204,1,2
7880,219,15,3
7880,227,1,3
7880,243,15,2
7881,68,15,1
7881,150,1,1
7881,194,15,4
7881,204,1,2
7881,219,15,3
7881,227,1,3
7881,243,15,2
7882,219,0,
7883,29,19,
7883,43,1,2
7883,44,10,
7883,58,34,
7883,59,43,
7883,104,7,
7883,181,1,1
7883,182,25,
7883,196,16,
7883,242,28,
7883,258,37,
7884,29,19,
7884,43,1,2
7884,44,10,
7884,59,46,
7884,104,4,
7884,181,1,1
7884,182,22,
7884,196,13,
7884,242,31,
7884,258,40,
7884,420,37,
7884,423,28,
7885,29,19,
7885,43,1,2
7885,44,10,
7885,59,46,
7885,104,4,
7885,181,1,1
7885,182,22,
7885,196,13,
7885,242,31,
7885,258,40,
7885,420,37,
7885,423,28,
7886,29,19,
7886,43,1,2
7886,44,10,
7886,59,46,
7886,104,4,
7886,181,1,1
7886,182,22,
7886,196,13,
7886,242,31,
7886,258,40,
7886,420,37,
7886,423,28,
7887,191,0,
7887,335,0,
7888,50,0,
7888,117,0,
7888,191,0,
7888,205,0,
7888,335,0,
7889,311,0,
7890,50,0,
7890,117,0,
7890,191,0,
7890,205,0,
7890,311,0,
7890,313,0,
7890,335,0,
7890,419,0,
7890,506,0,
7891,50,0,
7891,117,0,
7891,191,0,
7891,205,0,
7891,311,0,
7891,313,0,
7891,335,0,
7891,415,0,
7891,419,0,
7891,506,0,
7892,34,0,
7892,38,0,
7892,102,0,
7892,164,0,
7893,173,0,
7893,196,0,
7893,203,0,
7893,207,0,
7893,214,0,
7894,196,0,
7894,207,0,
7895,173,0,
7895,180,0,
7895,196,0,
7895,205,0,
7896,29,0,
7896,335,0,
7897,173,0,
7897,180,0,
7897,196,0,
7897,214,0,
7897,335,0,
7898,58,0,
7898,59,0,
7898,92,0,
7898,104,0,
7898,113,0,
7898,148,0,
7898,156,0,
7898,182,0,
7898,213,0,
7898,216,0,
7898,218,0,
7898,219,0,
7898,237,0,
7898,240,0,
7898,247,0,
7898,258,0,
7898,263,0,
7898,290,0,
7898,352,0,
7899,164,0,
7899,203,0,
7899,207,0,
7899,214,0,
7899,363,0,
7899,419,0,
7899,445,0,
7900,58,0,
7900,59,0,
7900,92,0,
7900,104,0,
7900,113,0,
7900,148,0,
7900,156,0,
7900,164,0,
7900,182,0,
7900,207,0,
7900,213,0,
7900,216,0,
7900,218,0,
7900,219,0,
7900,237,0,
7900,240,0,
7900,247,0,
7900,258,0,
7900,263,0,
7900,496,0,
7900,524,0,
7901,214,0,
7901,590,0,
7902,29,19,
7902,43,1,2
7902,44,1,4
7902,44,10,
7902,58,34,
7902,59,53,
7902,104,1,3
7902,104,7,
7902,181,1,1
7902,182,25,
7902,196,16,
7902,242,28,
7902,258,42,
7902,329,61,
7903,29,19,
7903,43,1,2
7903,44,1,4
7903,44,10,
7903,58,37,
7903,59,51,
7903,104,1,3
7903,104,4,
7903,181,1,1
7903,182,22,
7903,196,13,
7903,242,31,
7903,258,40,
7903,329,59,
7903,423,28,
7904,29,19,
7904,43,1,2
7904,44,1,4
7904,44,10,
7904,58,37,
7904,59,51,
7904,104,1,3
7904,104,4,
7904,181,1,1
7904,182,22,
7904,196,13,
7904,242,31,
7904,258,40,
7904,329,59,
7904,423,28,
7905,29,19,
7905,43,1,3
7905,44,1,5
7905,44,10,
7905,58,37,
7905,59,51,
7905,104,1,4
7905,104,4,
7905,181,1,2
7905,182,22,
7905,196,13,
7905,242,31,
7905,258,40,
7905,329,1,1
7905,329,59,
7905,423,28,
7906,34,0,
7906,38,0,
7906,102,0,
7906,164,0,
7907,111,0,
7907,153,0,
7907,173,0,
7907,196,0,
7907,203,0,
7907,205,0,
7907,207,0,
7907,214,0,
7908,120,0,
7908,196,0,
7908,207,0,
7909,153,0,
7910,173,0,
7910,180,0,
7910,196,0,
7910,205,0,
7910,324,0,
7910,442,0,
7911,29,0,
7911,162,0,
7911,335,0,
7912,162,0,
7912,173,0,
7912,180,0,
7912,196,0,
7912,214,0,
7912,324,0,
7912,335,0,
7912,399,0,
7912,442,0,
7913,58,0,
7913,59,0,
7913,63,0,
7913,89,0,
7913,92,0,
7913,104,0,
7913,113,0,
7913,148,0,
7913,156,0,
7913,182,0,
7913,213,0,
