id,version_id,location_area_id,encounter_slot_id,pokemon_id,min_level,max_level
12387,14,137,10,337,41,41
12388,14,137,10,400,41,41
12389,14,137,10,400,41,41
12390,14,137,10,400,41,41
12391,14,137,11,397,40,40
12392,14,137,11,202,40,40
12393,14,137,12,400,41,41
12394,14,137,12,202,41,41
12395,14,137,28,54,20,30
12396,14,137,29,54,20,30
12397,14,137,30,55,20,40
12398,14,137,31,55,20,40
12399,14,137,32,55,20,40
12400,14,137,13,129,4,6
12401,14,137,14,129,3,7
12402,14,137,15,129,5,10
12403,14,137,16,129,5,10
12404,14,137,17,129,5,15
12405,14,137,18,129,15,20
12406,14,137,19,118,15,20
12407,14,137,20,129,10,25
12408,14,137,21,119,25,35
12409,14,137,22,119,25,35
12410,14,137,23,130,30,40
12411,14,137,24,119,30,40
12412,14,137,25,130,40,55
12413,14,137,26,119,40,55
12414,14,137,27,119,40,55
12415,14,138,1,459,38,38
12416,14,138,2,400,39,39
12417,14,138,3,459,39,39
12418,14,138,3,459,39,39
12419,14,138,3,361,39,39
12420,14,138,4,459,40,40
12421,14,138,4,459,40,40
12422,14,138,4,361,40,40
12423,14,138,5,55,40,40
12424,14,138,6,215,41,41
12425,14,138,7,55,39,39
12426,14,138,8,54,38,38
12427,14,138,9,459,41,41
12428,14,138,9,338,41,41
12429,14,138,9,337,41,41
12430,14,138,9,216,41,41
12431,14,138,9,459,41,41
12432,14,138,9,459,41,41
12433,14,138,10,400,40,40
12434,14,138,10,338,40,40
12435,14,138,10,337,40,40
12436,14,138,10,216,40,40
12437,14,138,10,400,40,40
12438,14,138,10,400,40,40
12439,14,138,11,459,41,41
12440,14,138,12,400,40,40
12441,14,138,28,54,20,30
12442,14,138,29,54,20,30
12443,14,138,30,55,20,40
12444,14,138,31,55,20,40
12445,14,138,32,55,20,40
12446,14,138,13,129,4,6
12447,14,138,14,129,3,7
12448,14,138,15,129,5,10
12449,14,138,16,129,5,10
12450,14,138,17,129,5,15
12451,14,138,18,129,15,20
12452,14,138,19,118,15,20
12453,14,138,20,129,10,25
12454,14,138,21,119,25,35
12455,14,138,22,119,25,35
12456,14,138,23,130,30,40
12457,14,138,24,119,30,40
12458,14,138,25,130,40,55
12459,14,138,26,119,40,55
12460,14,138,27,119,40,55
12461,14,139,1,203,26,26
12462,14,139,2,400,25,25
12463,14,139,3,397,26,26
12464,14,139,3,397,26,26
12465,14,139,3,402,26,26
12466,14,139,4,402,27,27
12467,14,139,4,397,27,27
12468,14,139,4,228,27,27
12469,14,139,5,397,27,27
12470,14,139,5,33,27,27
12471,14,139,6,228,28,28
12472,14,139,6,30,28,28
12473,14,139,7,397,28,28
12474,14,139,8,400,26,26
12475,14,139,9,203,28,28
12476,14,139,10,400,27,27
12477,14,139,11,203,28,28
12478,14,139,11,33,28,28
12479,14,139,12,400,27,27
12480,14,139,12,30,27,27
12481,14,140,1,459,33,33
12482,14,140,2,220,32,32
12483,14,140,3,215,33,33
12484,14,140,3,215,33,33
12485,14,140,3,361,33,33
12486,14,140,4,459,32,32
12487,14,140,4,459,32,32
12488,14,140,4,361,32,32
12489,14,140,5,215,35,35
12490,14,140,6,220,34,34
12491,14,140,7,459,34,34
12492,14,140,8,220,32,32
12493,14,140,9,215,35,35
12494,14,140,9,215,35,35
12495,14,140,9,215,35,35
12496,14,140,9,217,35,35
12497,14,140,9,215,35,35
12498,14,140,9,215,35,35
12499,14,140,10,459,35,35
12500,14,140,10,459,35,35
12501,14,140,10,459,35,35
12502,14,140,10,217,35,35
12503,14,140,10,459,35,35
12504,14,140,10,459,35,35
12505,14,140,11,215,35,35
12506,14,140,12,459,35,35
12507,14,141,1,396,2,2
12508,14,141,1,84,2,2
12509,14,141,2,399,2,2
12510,14,141,2,84,2,2
12511,14,141,3,396,3,3
12512,14,141,3,396,3,3
12513,14,141,3,401,3,3
12514,14,141,4,401,3,3
12515,14,141,4,399,3,3
12516,14,141,4,399,3,3
12517,14,141,5,396,3,3
12518,14,141,5,32,3,3
12519,14,141,6,399,3,3
12520,14,141,6,29,3,3
12521,14,141,7,396,3,3
12522,14,141,8,399,3,3
12523,14,141,9,396,2,2
12524,14,141,9,396,2,2
12525,14,141,9,396,2,2
12526,14,141,9,396,2,2
12527,14,141,9,58,2,2
12528,14,141,9,396,2,2
12529,14,141,10,399,2,2
12530,14,141,10,399,2,2
12531,14,141,10,399,2,2
12532,14,141,10,399,2,2
12533,14,141,10,58,2,2
12534,14,141,10,399,2,2
12535,14,141,11,396,2,2
12536,14,141,11,32,2,2
12537,14,141,12,399,2,2
12538,14,141,12,29,2,2
12539,14,142,1,403,3,3
12540,14,142,1,263,3,3
12541,14,142,2,399,3,3
12542,14,142,2,263,3,3
12543,14,142,3,396,4,4
12544,14,142,3,396,4,4
12545,14,142,3,401,4,4
12546,14,142,4,401,3,3
12547,14,142,4,399,3,3
12548,14,142,4,399,3,3
12549,14,142,5,403,4,4
12550,14,142,5,161,4,4
12551,14,142,6,399,3,3
12552,14,142,6,161,3,3
12553,14,142,7,396,4,4
12554,14,142,8,399,4,4
12555,14,142,9,396,2,2
12556,14,142,9,396,2,2
12557,14,142,9,396,2,2
12558,14,142,9,396,2,2
12559,14,142,9,58,2,2
12560,14,142,9,396,2,2
12561,14,142,10,399,2,2
12562,14,142,10,399,2,2
12563,14,142,10,399,2,2
12564,14,142,10,399,2,2
12565,14,142,10,58,2,2
12566,14,142,10,399,2,2
12567,14,142,11,396,2,2
12568,14,142,11,161,2,2
12569,14,142,12,399,2,2
12570,14,142,12,161,2,2
12571,14,143,1,396,4,4
12572,14,143,1,104,4,4
12573,14,143,2,403,4,4
12574,14,143,2,104,4,4
12575,14,143,3,396,5,5
12576,14,143,3,396,5,5
12577,14,143,3,401,5,5
12578,14,143,4,401,4,4
12579,14,143,4,399,4,4
12580,14,143,4,41,4,4
12581,14,143,5,399,5,5
12582,14,143,6,63,4,4
12583,14,143,7,63,5,5
12584,14,143,8,403,5,5
12585,14,143,9,396,6,6
12586,14,143,9,273,6,6
12587,14,143,9,270,6,6
12588,14,143,9,204,6,6
12589,14,143,9,396,6,6
12590,14,143,9,396,6,6
12591,14,143,10,399,6,6
12592,14,143,10,273,6,6
12593,14,143,10,270,6,6
12594,14,143,10,204,6,6
12595,14,143,10,399,6,6
12596,14,143,10,399,6,6
12597,14,143,11,396,7,7
12598,14,143,12,399,7,7
12599,14,143,28,54,20,30
12600,14,143,29,54,20,30
12601,14,143,30,55,20,40
12602,14,143,31,55,20,40
12603,14,143,32,55,20,40
12604,14,143,13,129,4,6
12605,14,143,14,129,3,7
12606,14,143,15,129,5,10
12607,14,143,16,129,5,10
12608,14,143,17,129,5,15
12609,14,143,18,129,15,20
12610,14,143,19,118,15,20
12611,14,143,20,129,10,25
12612,14,143,21,118,10,25
12613,14,143,22,118,10,25
12614,14,143,23,130,30,40
12615,14,143,24,119,30,40
12616,14,143,25,130,40,55
12617,14,143,26,119,40,55
12618,14,143,27,119,40,55
12619,14,144,1,396,4,4
12620,14,144,2,399,4,4
12621,14,144,3,265,4,4
12622,14,144,3,265,4,4
12623,14,144,3,401,4,4
12624,14,144,4,401,3,3
12625,14,144,4,406,3,3
12626,14,144,4,41,3,3
12627,14,144,5,406,4,4
12628,14,144,6,403,4,4
12629,14,144,7,406,5,5
12630,14,144,8,403,5,5
12631,14,144,9,396,5,5
12632,14,144,9,273,5,5
12633,14,144,9,270,5,5
12634,14,144,9,204,5,5
12635,14,144,9,10,5,5
12636,14,144,9,13,5,5
12637,14,144,10,399,5,5
12638,14,144,10,273,5,5
12639,14,144,10,270,5,5
12640,14,144,10,204,5,5
12641,14,144,10,10,5,5
12642,14,144,10,13,5,5
12643,14,144,11,396,6,6
12644,14,144,12,399,6,6
12645,14,144,28,54,20,30
12646,14,144,29,54,20,30
12647,14,144,30,55,20,40
12648,14,144,31,55,20,40
12649,14,144,32,55,20,40
12650,14,144,13,129,4,6
12651,14,144,14,129,3,7
12652,14,144,15,129,5,10
12653,14,144,16,129,5,10
12654,14,144,17,129,5,15
12655,14,144,18,129,15,20
12656,14,144,19,118,15,20
12657,14,144,20,129,10,25
12658,14,144,21,118,10,25
12659,14,144,22,118,10,25
12660,14,144,23,130,30,40
12661,14,144,24,119,30,40
12662,14,144,25,130,40,55
12663,14,144,26,119,40,55
12664,14,144,27,119,40,55
12665,14,145,1,396,9,9
12666,14,145,2,399,9,9
12667,14,145,3,265,9,9
12668,14,145,3,265,9,9
12669,14,145,3,401,9,9
12670,14,145,4,401,8,8
12671,14,145,4,406,8,8
12672,14,145,4,41,8,8
12673,14,145,5,406,9,9
12674,14,145,5,191,9,9
12675,14,145,6,403,9,9
12676,14,145,6,191,9,9
12677,14,145,7,406,10,10
12678,14,145,8,403,10,10
12679,14,145,9,396,10,10
12680,14,145,9,273,10,10
12681,14,145,9,270,10,10
12682,14,145,9,204,10,10
12683,14,145,9,10,10,10
12684,14,145,9,13,10,10
12685,14,145,10,399,10,10
12686,14,145,10,273,10,10
12687,14,145,10,270,10,10
12688,14,145,10,204,10,10
12689,14,145,10,10,10,10
12690,14,145,10,13,10,10
12691,14,145,11,396,11,11
12692,14,145,11,191,11,11
12693,14,145,12,399,11,11
12694,14,145,12,191,11,11
12695,14,145,28,54,20,30
12696,14,145,29,54,20,30
12697,14,145,30,55,20,40
12698,14,145,31,55,20,40
12699,14,145,32,55,20,40
12700,14,145,13,129,4,6
12701,14,145,14,129,3,7
12702,14,145,15,129,5,10
12703,14,145,16,129,5,10
12704,14,145,17,129,5,15
12705,14,145,18,129,15,20
12706,14,145,19,118,15,20
12707,14,145,20,129,10,25
12708,14,145,21,118,10,25
12709,14,145,22,118,10,25
12710,14,145,23,130,30,40
12711,14,145,24,119,30,40
12712,14,145,25,130,40,55
12713,14,145,26,119,40,55
12714,14,145,27,119,40,55
12715,14,146,1,422,10,10
12716,14,146,2,422,11,11
12717,14,146,3,418,10,10
12718,14,146,4,422,9,9
12719,14,146,5,399,10,10
12720,14,146,5,187,10,10
12721,14,146,6,422,11,11
12722,14,146,6,187,11,11
12723,14,146,7,417,9,9
12724,14,146,8,417,11,11
12725,14,146,9,418,11,11
12726,14,146,10,422,12,12
12727,14,146,11,418,11,11
12728,14,146,11,187,11,11
12729,14,146,12,422,12,12
12730,14,146,12,187,12,12
12731,14,146,28,422,20,30
12732,14,146,29,72,20,30
12733,14,146,30,423,20,40
12734,14,146,31,423,20,40
12735,14,146,32,73,20,40
12736,14,146,13,129,4,6
12737,14,146,14,129,3,7
12738,14,146,15,129,5,10
12739,14,146,16,129,5,10
12740,14,146,17,129,5,15
12741,14,146,18,129,15,20
12742,14,146,19,456,15,20
12743,14,146,20,129,10,25
12744,14,146,21,456,10,25
12745,14,146,22,456,10,25
12746,14,146,23,130,30,55
12747,14,146,24,457,30,40
12748,14,146,25,90,20,50
12749,14,146,26,457,40,55
12750,14,146,27,457,40,55
12751,14,147,1,399,12,12
12752,14,147,2,406,12,12
12753,14,147,3,265,13,13
12754,14,147,3,265,13,13
12755,14,147,3,401,13,13
12756,14,147,4,401,12,12
12757,14,147,4,406,12,12
12758,14,147,4,163,12,12
12759,14,147,5,266,14,14
12760,14,147,5,79,14,14
12761,14,147,6,268,14,14
12762,14,147,6,79,14,14
12763,14,147,7,399,13,13
12764,14,147,8,399,14,14
12765,14,147,9,406,13,13
12766,14,147,9,406,13,13
12767,14,147,9,270,13,13
12768,14,147,9,406,13,13
12769,14,147,9,406,13,13
12770,14,147,9,406,13,13
12771,14,147,10,406,14,14
12772,14,147,10,406,14,14
12773,14,147,10,270,14,14
12774,14,147,10,406,14,14
12775,14,147,10,406,14,14
12776,14,147,10,406,14,14
12777,14,147,11,267,15,15
12778,14,147,11,79,15,15
12779,14,147,12,269,15,15
12780,14,147,12,79,15,15
12781,14,147,28,54,20,30
12782,14,147,29,54,20,30
12783,14,147,30,55,20,40
12784,14,147,31,55,20,40
12785,14,147,32,55,20,40
12786,14,147,13,129,4,6
12787,14,147,14,129,3,7
12788,14,147,15,129,5,10
12789,14,147,16,129,5,10
12790,14,147,17,129,5,15
12791,14,147,18,129,15,20
12792,14,147,19,339,15,20
12793,14,147,20,129,10,25
12794,14,147,21,339,10,25
12795,14,147,22,339,10,25
12796,14,147,23,130,30,40
12797,14,147,24,340,30,40
12798,14,147,25,130,40,55
12799,14,147,26,340,40,55
12800,14,147,27,340,40,55
12801,14,148,1,77,16,16
12802,14,148,1,246,16,16
12803,14,148,2,74,16,16
12804,14,148,2,246,16,16
12805,14,148,3,207,18,18
12806,14,148,3,207,18,18
12807,14,148,3,402,18,18
12808,14,148,4,402,17,17
12809,14,148,4,77,17,17
12810,14,148,4,41,17,17
12811,14,148,5,207,16,16
12812,14,148,5,343,16,16
12813,14,148,6,66,17,17
12814,14,148,6,343,17,17
12815,14,148,7,66,18,18
12816,14,148,8,74,18,18
12817,14,148,9,66,19,19
12818,14,148,10,74,18,18
12819,14,148,11,66,19,19
12820,14,148,11,343,19,19
12821,14,148,12,74,18,18
12822,14,148,12,343,18,18
12823,14,149,1,66,7,7
12824,14,149,1,231,7,7
12825,14,149,2,74,5,5
12826,14,149,2,231,5,5
12827,14,149,3,77,6,6
12828,14,149,3,77,6,6
12829,14,149,3,401,6,6
12830,14,149,4,401,5,5
12831,14,149,4,66,5,5
12832,14,149,4,41,5,5
12833,14,149,5,77,5,5
12834,14,149,5,234,5,5
12835,14,149,6,66,6,6
12836,14,149,6,234,6,6
12837,14,149,7,66,8,8
12838,14,149,8,74,6,6
12839,14,149,9,77,7,7
12840,14,149,10,74,7,7
12841,14,149,11,77,7,7
12842,14,149,11,234,7,7
12843,14,149,12,74,7,7
12844,14,149,12,234,7,7
12845,14,150,1,406,18,18
12846,14,150,1,206,18,18
12847,14,150,2,399,18,18
12848,14,150,2,206,18,18
12849,14,150,3,406,19,19
12850,14,150,3,406,19,19
12851,14,150,3,41,19,19
12852,14,150,4,280,17,17
12853,14,150,5,315,19,19
12854,14,150,5,235,19,19
12855,14,150,6,400,18,18
12856,14,150,6,235,18,18
12857,14,150,7,280,18,18
12858,14,150,8,400,19,19
12859,14,150,9,315,20,20
12860,14,150,9,335,20,20
12861,14,150,9,336,20,20
12862,14,150,9,315,20,20
12863,14,150,9,315,20,20
12864,14,150,9,315,20,20
12865,14,150,10,400,20,20
12866,14,150,10,335,20,20
12867,14,150,10,336,20,20
12868,14,150,10,400,20,20
12869,14,150,10,400,20,20
12870,14,150,10,400,20,20
12871,14,150,11,315,20,20
12872,14,150,11,235,20,20
12873,14,150,12,400,20,20
12874,14,150,12,235,20,20
12875,14,150,28,54,20,20
12876,14,150,29,54,20,20
12877,14,150,30,55,20,40
12878,14,150,31,55,20,40
12879,14,150,32,55,20,40
12880,14,150,13,129,4,6
12881,14,150,14,129,3,7
12882,14,150,15,129,5,10
12883,14,150,16,129,5,10
12884,14,150,17,129,5,15
12885,14,150,18,129,15,20
12886,14,150,19,118,15,20
12887,14,150,20,129,10,25
12888,14,150,21,118,10,25
12889,14,150,22,118,10,25
12890,14,150,23,130,30,40
12891,14,150,24,119,30,40
12892,14,150,25,130,40,55
12893,14,150,26,119,40,55
12894,14,150,27,119,40,55
12895,14,151,1,315,19,19
12896,14,151,1,209,19,19
12897,14,151,2,400,18,18
12898,14,151,2,209,18,18
12899,14,151,3,397,19,19
12900,14,151,3,397,19,19
12901,14,151,3,41,19,19
12902,14,151,4,280,17,17
12903,14,151,4,280,17,17
12904,14,151,4,355,17,17
12905,14,151,5,397,18,18
12906,14,151,5,281,18,18
12907,14,151,6,400,19,19
12908,14,151,6,281,19,19
12909,14,151,7,280,18,18
12910,14,151,8,315,20,20
12911,14,151,9,280,19,19
12912,14,151,9,280,19,19
12913,14,151,9,280,19,19
12914,14,151,9,280,19,19
12915,14,151,9,280,19,19
12916,14,151,9,37,19,19
12917,14,151,10,113,17,17
12918,14,151,10,113,17,17
12919,14,151,10,113,17,17
12920,14,151,10,113,17,17
12921,14,151,10,113,17,17
12922,14,151,10,37,17,17
12923,14,151,11,280,19,19
12924,14,151,11,281,19,19
12925,14,151,12,113,19,19
12926,14,151,12,281,19,19
12927,14,151,28,54,20,30
12928,14,151,29,54,20,30
12929,14,151,30,55,20,40
12930,14,151,31,55,20,40
12931,14,151,32,55,20,40
12932,14,151,13,129,4,6
12933,14,151,14,129,3,7
12934,14,151,15,129,5,10
12935,14,151,16,129,5,10
12936,14,151,17,129,5,15
12937,14,151,18,129,15,20
12938,14,151,19,118,15,20
12939,14,151,20,129,10,25
12940,14,151,21,118,10,25
12941,14,151,22,118,10,25
12942,14,151,23,130,30,40
12943,14,151,24,119,30,40
12944,14,151,25,130,40,55
12945,14,151,26,119,40,55
12946,14,151,27,119,40,55
12947,14,152,1,92,18,18
12948,14,152,2,41,17,17
12949,14,152,3,92,19,19
12950,14,152,3,92,19,19
12951,14,152,3,355,19,19
12952,14,152,4,92,17,17
12953,14,152,4,92,17,17
12954,14,152,4,355,17,17
12955,14,152,5,41,18,18
12956,14,152,6,92,17,17
12957,14,152,7,41,19,19
12958,14,152,8,92,20,20
12959,14,152,9,92,20,20
12960,14,152,10,92,20,20
12961,14,152,11,92,20,20
12962,14,152,12,92,20,20
12963,14,153,1,92,18,18
12964,14,153,2,41,17,17
12965,14,153,3,92,19,19
12966,14,153,3,92,19,19
12967,14,153,3,355,19,19
12968,14,153,4,92,17,17
12969,14,153,4,92,17,17
12970,14,153,4,355,17,17
12971,14,153,5,41,18,18
12972,14,153,6,92,17,17
12973,14,153,7,41,19,19
12974,14,153,8,92,20,20
12975,14,153,9,92,20,20
12976,14,153,10,92,20,20
12977,14,153,11,92,20,20
12978,14,153,12,92,20,20
12979,14,154,1,92,19,19
12980,14,154,2,41,18,18
12981,14,154,3,92,20,20
12982,14,154,3,92,20,20
12983,14,154,3,355,20,20
12984,14,154,4,92,18,18
12985,14,154,4,92,18,18
12986,14,154,4,355,18,18
12987,14,154,5,41,19,19
12988,14,154,6,92,18,18
12989,14,154,7,41,20,20
12990,14,154,8,92,21,21
12991,14,154,9,92,21,21
12992,14,154,10,92,21,21
12993,14,154,11,92,21,21
12994,14,154,12,42,21,21
12995,14,154,12,92,21,21
12996,14,155,1,92,19,19
12997,14,155,2,41,18,18
12998,14,155,3,92,20,20
12999,14,155,3,92,20,20
13000,14,155,3,355,20,20
13001,14,155,4,92,18,18
13002,14,155,4,92,18,18
13003,14,155,4,355,18,18
13004,14,155,5,41,19,19
13005,14,155,6,92,18,18
13006,14,155,7,41,20,20
13007,14,155,8,92,21,21
13008,14,155,9,92,21,21
13009,14,155,10,42,21,21
13010,14,155,10,92,21,21
13011,14,155,10,92,21,21
13012,14,155,10,92,21,21
13013,14,155,10,92,21,21
13014,14,155,10,92,21,21
13015,14,155,11,92,21,21
13016,14,155,12,42,21,21
13017,14,155,12,92,21,21
13018,14,156,1,92,20,20
13019,14,156,2,41,19,19
13020,14,156,3,92,21,21
13021,14,156,3,92,21,21
13022,14,156,3,355,21,21
13023,14,156,4,92,19,19
13024,14,156,4,92,19,19
13025,14,156,4,355,19,19
13026,14,156,5,41,20,20
13027,14,156,6,92,19,19
13028,14,156,7,41,21,21
13029,14,156,8,42,22,22
13030,14,156,9,92,22,22
13031,14,156,10,42,22,22
13032,14,156,10,92,22,22
13033,14,156,10,92,22,22
13034,14,156,10,92,22,22
13035,14,156,10,92,22,22
13036,14,156,10,92,22,22
13037,14,156,11,92,22,22
13038,14,156,12,42,22,22
13039,14,156,12,92,22,22
13040,14,157,1,397,19,19
13041,14,157,2,74,18,18
13042,14,157,3,123,21,21
13043,14,157,3,77,21,21
13044,14,157,3,164,21,21
13045,14,157,4,77,20,20
13046,14,157,4,77,20,20
13047,14,157,4,163,20,20
13048,14,157,5,315,20,20
13049,14,157,5,241,20,20
13050,14,157,6,77,19,19
13051,14,157,6,128,19,19
13052,14,157,7,123,19,19
13053,14,157,8,315,21,21
13054,14,157,9,77,21,21
13055,14,157,9,273,21,21
13056,14,157,9,77,21,21
13057,14,157,9,204,21,21
13058,14,157,9,77,21,21
13059,14,157,9,77,21,21
13060,14,157,10,113,19,19
13061,14,157,10,274,19,19
13062,14,157,10,113,19,19
13063,14,157,10,204,19,19
13064,14,157,10,113,19,19
13065,14,157,10,113,19,19
13066,14,157,11,77,21,21
13067,14,157,11,241,21,21
13068,14,157,12,113,21,21
13069,14,157,12,128,21,21
13070,14,158,1,333,27,27
13071,14,158,2,400,28,28
13072,14,158,3,123,27,27
13073,14,158,3,333,27,27
13074,14,158,3,164,27,27
13075,14,158,4,307,27,27
13076,14,158,4,307,27,27
13077,14,158,4,163,27,27
13078,14,158,5,307,29,29
13079,14,158,5,371,29,29
13080,14,158,6,66,28,28
13081,14,158,6,371,28,28
13082,14,158,7,123,29,29
13083,14,158,8,67,29,29
13084,14,158,9,66,29,29
13085,14,158,9,335,29,29
13086,14,158,9,336,29,29
13087,14,158,9,66,29,29
13088,14,158,9,66,29,29
13089,14,158,9,66,29,29
13090,14,158,10,67,30,30
13091,14,158,10,335,30,30
13092,14,158,10,336,30,30
13093,14,158,10,67,30,30
13094,14,158,10,67,30,30
13095,14,158,10,67,30,30
13096,14,158,11,66,29,29
13097,14,158,11,371,29,29
13098,14,158,12,67,30,30
13099,14,158,12,371,30,30
13100,14,158,28,54,20,30
13101,14,158,29,54,20,30
13102,14,158,30,55,20,40
13103,14,158,31,55,20,40
13104,14,158,32,55,20,40
13105,14,158,13,129,4,6
13106,14,158,14,129,3,7
13107,14,158,15,129,5,10
13108,14,158,16,129,5,10
13109,14,158,17,129,5,15
13110,14,158,18,129,15,20
13111,14,158,19,339,15,20
13112,14,158,20,129,10,25
13113,14,158,21,340,25,35
13114,14,158,22,340,25,35
13115,14,158,23,130,30,40
13116,14,158,24,340,30,40
13117,14,158,25,130,40,55
13118,14,158,26,340,40,55
13119,14,158,27,340,40,55
13120,14,159,1,307,13,13
13121,14,159,2,399,14,14
13122,14,159,3,307,14,14
13123,14,159,3,307,14,14
13124,14,159,3,41,14,14
13125,14,159,4,307,15,15
13126,14,159,4,307,15,15
13127,14,159,4,163,15,15
13128,14,159,5,433,14,14
13129,14,159,5,236,14,14
13130,14,159,6,66,14,14
13131,14,159,6,236,14,14
13132,14,159,7,433,16,16
13133,14,159,8,436,14,14
13134,14,159,9,66,15,15
13135,14,159,9,66,15,15
13136,14,159,9,66,15,15
13137,14,159,9,216,15,15
13138,14,159,9,66,15,15
13139,14,159,9,66,15,15
13140,14,159,10,436,16,16
13141,14,159,10,436,16,16
13142,14,159,10,436,16,16
13143,14,159,10,216,16,16
13144,14,159,10,436,16,16
13145,14,159,10,436,16,16
13146,14,159,11,66,15,15
13147,14,159,11,236,15,15
13148,14,159,12,436,16,16
13149,14,159,12,236,16,16
13150,14,160,1,307,27,27
13151,14,160,2,75,28,28
13152,14,160,3,307,28,28
13153,14,160,3,307,28,28
13154,14,160,3,41,28,28
13155,14,160,4,307,29,29
13156,14,160,4,307,29,29
13157,14,160,4,164,29,29
13158,14,160,5,433,28,28
13159,14,160,6,67,29,29
13160,14,160,7,433,30,30
13161,14,160,8,436,29,29
13162,14,160,9,67,30,30
13163,14,160,10,436,29,29
13164,14,160,11,67,30,30
13165,14,160,12,436,29,29
13166,14,161,1,315,23,23
13167,14,161,2,183,21,21
13168,14,161,3,397,23,23
13169,14,161,3,397,23,23
13170,14,161,3,183,23,23
13171,14,161,4,281,22,22
13172,14,161,4,280,22,22
13173,14,161,4,183,22,22
13174,14,161,5,315,22,22
13175,14,161,5,235,22,22
13176,14,161,6,397,21,21
13177,14,161,6,235,21,21
13178,14,161,7,281,24,24
13179,14,161,8,281,24,24
13180,14,161,9,315,24,24
13181,14,161,10,183,23,23
13182,14,161,11,315,24,24
13183,14,161,11,235,24,24
13184,14,161,12,183,23,23
13185,14,161,12,235,23,23
13186,14,161,28,54,20,30
13187,14,161,29,54,20,30
13188,14,161,30,55,20,40
13189,14,161,31,55,20,40
13190,14,161,32,55,20,40
13191,14,161,13,129,4,6
13192,14,161,14,129,3,7
13193,14,161,15,129,5,10
13194,14,161,16,129,5,10
13195,14,161,17,129,5,15
13196,14,161,18,129,15,20
13197,14,161,19,118,15,20
13198,14,161,20,129,10,25
13199,14,161,21,118,10,25
13200,14,161,22,118,10,25
13201,14,161,23,130,30,40
13202,14,161,24,119,30,40
13203,14,161,25,130,40,55
13204,14,161,26,119,40,55
13205,14,161,27,119,40,55
13206,14,162,1,422,23,23
13207,14,162,2,195,24,24
13208,14,162,3,418,25,25
13209,14,162,4,422,24,24
13210,14,162,5,195,26,26
13211,14,162,5,88,26,26
13212,14,162,6,422,25,25
13213,14,162,6,88,25,25
13214,14,162,7,453,24,24
13215,14,162,8,453,25,25
13216,14,162,9,418,23,23
13217,14,162,9,418,23,23
13218,14,162,9,271,23,23
13219,14,162,9,418,23,23
13220,14,162,9,23,23,23
13221,14,162,9,418,23,23
13222,14,162,10,422,26,26
13223,14,162,10,422,26,26
13224,14,162,10,270,26,26
13225,14,162,10,422,26,26
13226,14,162,10,23,26,26
13227,14,162,10,422,26,26
13228,14,162,11,418,23,23
13229,14,162,11,88,23,23
13230,14,162,12,422,26,26
13231,14,162,12,88,26,26
13232,14,162,28,422,20,30
13233,14,162,29,72,20,30
13234,14,162,30,423,20,40
13235,14,162,31,423,20,40
13236,14,162,32,73,20,40
13237,14,162,13,129,4,6
13238,14,162,14,129,3,7
13239,14,162,15,129,5,10
13240,14,162,16,129,5,10
13241,14,162,17,129,5,15
13242,14,162,18,129,15,20
13243,14,162,19,223,15,20
13244,14,162,20,129,10,25
13245,14,162,21,223,10,25
13246,14,162,22,223,10,25
13247,14,162,23,130,30,40
13248,14,162,24,224,30,40
13249,14,162,25,130,40,55
13250,14,162,26,224,40,55
13251,14,162,27,224,40,55
13252,14,163,1,422,24,24
13253,14,163,2,418,23,23
13254,14,163,3,441,23,23
13255,14,163,3,441,23,23
13256,14,163,3,422,23,23
13257,14,163,4,441,25,25
13258,14,163,4,441,25,25
13259,14,163,4,418,25,25
13260,14,163,5,278,25,25
13261,14,163,5,277,25,25
13262,14,163,6,422,25,25
13263,14,163,6,277,25,25
13264,14,163,7,278,24,24
13265,14,163,8,278,26,26
13266,14,163,9,418,25,25
13267,14,163,10,422,26,26
13268,14,163,11,418,25,25
13269,14,163,11,277,25,25
13270,14,163,12,422,26,26
13271,14,163,12,277,26,26
13272,14,163,28,72,20,30
13273,14,163,29,278,20,30
13274,14,163,30,73,20,40
13275,14,163,31,422,20,30
13276,14,163,32,423,20,40
13277,14,163,13,129,4,6
13278,14,163,14,129,3,7
13279,14,163,15,129,5,10
13280,14,163,16,129,5,10
13281,14,163,17,129,5,15
13282,14,163,18,129,15,20
13283,14,163,19,223,15,20
13284,14,163,20,129,10,25
13285,14,163,21,223,10,25
13286,14,163,22,223,10,25
13287,14,163,23,130,30,40
13288,14,163,24,224,30,40
13289,14,163,25,130,40,55
13290,14,163,26,224,40,55
13291,14,163,27,224,40,55
13292,14,164,1,75,23,23
13293,14,164,1,325,23,23
13294,14,164,2,74,21,21
13295,14,164,2,325,21,21
13296,14,164,3,75,22,22
13297,14,164,3,75,22,22
13298,14,164,3,228,22,22
13299,14,164,4,111,22,22
13300,14,164,4,111,22,22
13301,14,164,4,41,22,22
13302,14,164,5,228,23,23
13303,14,164,5,261,23,23
13304,14,164,6,111,23,23
13305,14,164,6,261,23,23
13306,14,164,7,75,24,24
13307,14,164,8,111,21,21
13308,14,164,9,228,24,24
13309,14,164,9,228,24,24
13310,14,164,9,228,24,24
13311,14,164,9,228,24,24
13312,14,164,9,228,24,24
13313,14,164,9,37,24,24
13314,14,164,10,111,24,24
13315,14,164,10,111,24,24
13316,14,164,10,111,24,24
